PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,HeuBug
93,1,0,10,2,FALSE
98,1,0,10,2,FALSE
0,1,0,1,2,FALSE
84,1,0,1,2,FALSE
50,2,7,0,1,FALSE
96,1,0,4,2,FALSE
75,2,0,14,1,FALSE
85,1,0,3,2,FALSE
93,1,0,4,2,FALSE
80,1,0,1,1,FALSE
62,1,0,1,1,FALSE
0,1,0,0,1,FALSE
9,1,0,2,1,FALSE
100,1,0,1,1,FALSE
88,2,0,4,2,FALSE
0,0,0,0,0,FALSE
0,0,0,1,0,FALSE
0,0,0,0,0,FALSE
81,1,0,8,1,FALSE
0,2,0,16,1,TRUE
0,0,0,0,0,TRUE
67,2,5,242,2,TRUE
90,2,0,3,4,FALSE
89,2,0,3,4,FALSE
89,2,0,3,4,FALSE
88,2,0,5,4,FALSE
96,2,0,6,2,FALSE
91,2,0,3,4,FALSE
88,2,0,4,4,FALSE
90,2,0,3,4,FALSE
90,2,0,4,4,TRUE
90,2,0,3,4,FALSE
89,2,0,3,4,TRUE
88,2,0,3,4,FALSE
0,1,0,0,1,FALSE
88,2,0,6,4,FALSE
90,2,0,4,4,FALSE
76,1,0,0,2,FALSE
93,2,0,4,4,TRUE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
89,2,0,3,4,FALSE
92,2,0,5,4,TRUE
70,1,0,0,2,FALSE
89,2,0,4,4,TRUE
75,1,0,0,2,FALSE
89,2,0,4,4,FALSE
90,2,0,4,4,FALSE
89,2,0,3,4,FALSE
88,2,0,4,4,TRUE
88,2,0,3,4,TRUE
89,2,0,3,4,TRUE
94,2,0,7,4,TRUE
90,2,0,3,4,FALSE
94,2,0,6,4,TRUE
100,2,83,174,4,TRUE
90,2,0,4,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
90,2,0,3,4,FALSE
88,2,0,3,4,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,2,4,0,3,TRUE
0,4,0,0,1,FALSE
0,2,1,8,1,FALSE
33,2,0,3,1,FALSE
33,2,0,2,1,FALSE
33,2,0,2,1,FALSE
0,2,0,2,1,FALSE
0,2,0,2,1,FALSE
0,2,0,2,1,FALSE
33,2,0,3,1,FALSE
0,2,0,2,1,FALSE
25,2,0,2,1,FALSE
60,1,9,2,1,FALSE
33,2,0,2,1,FALSE
0,2,0,2,1,FALSE
60,2,0,2,1,FALSE
33,2,0,2,1,FALSE
0,2,0,2,1,FALSE
0,2,0,2,1,FALSE
0,2,0,2,1,FALSE
0,2,0,2,1,FALSE
0,2,0,2,1,FALSE
100,1,9,2,1,FALSE
50,2,0,1,1,FALSE
71,1,0,14,2,FALSE
0,2,0,0,1,FALSE
0,0,1,2,0,FALSE
0,0,1,3,0,FALSE
96,2,1,89,2,TRUE
90,1,0,38,2,TRUE
0,1,0,3,2,FALSE
0,0,2,0,0,FALSE
0,3,1,0,1,FALSE
0,0,1,22,0,TRUE
50,1,0,0,1,FALSE
40,1,1,1,2,FALSE
75,1,2,10,2,FALSE
0,0,1,1,0,FALSE
66,1,0,6,1,FALSE
25,1,4,4,2,FALSE
96,1,0,23,2,TRUE
100,1,0,74,3,FALSE
100,2,1,7,1,FALSE
0,0,0,0,0,FALSE
33,2,0,9,1,TRUE
55,1,0,0,1,FALSE
0,2,2,19,1,FALSE
58,1,0,8,2,FALSE
46,1,0,6,2,FALSE
69,1,0,7,2,FALSE
100,1,0,0,1,FALSE
80,1,0,6,1,FALSE
0,2,0,0,1,FALSE
0,3,1,1,2,FALSE
33,4,0,6,2,FALSE
92,1,0,11,1,FALSE
25,1,0,0,1,FALSE
70,1,0,0,1,FALSE
83,1,0,1,1,FALSE
62,1,0,0,1,FALSE
81,1,0,0,1,FALSE
85,1,0,2,1,FALSE
40,1,0,0,1,FALSE
81,1,0,2,1,FALSE
85,1,0,1,1,FALSE
92,1,0,1,1,FALSE
62,1,0,0,1,FALSE
83,1,0,1,1,FALSE
62,1,0,0,1,FALSE
81,1,0,1,1,FALSE
57,1,0,0,1,FALSE
90,1,0,2,1,FALSE
0,1,0,0,1,FALSE
88,1,0,2,1,FALSE
85,1,0,1,1,FALSE
91,1,0,1,1,FALSE
83,1,0,1,1,FALSE
70,1,0,0,1,FALSE
50,2,0,1,1,FALSE
75,1,0,0,2,FALSE
9,2,0,11,1,FALSE
50,2,0,4,1,FALSE
0,1,0,22,2,FALSE
91,2,0,11,1,FALSE
0,3,0,4,1,FALSE
77,2,2,33,2,TRUE
70,2,0,14,1,FALSE
33,2,1,14,1,FALSE
0,3,0,3,2,FALSE
16,2,0,9,1,FALSE
66,2,0,8,1,FALSE
44,2,0,13,1,FALSE
91,2,0,34,1,FALSE
0,1,0,6,1,TRUE
66,3,2,5,1,FALSE
33,2,1,6,1,FALSE
0,3,0,1,1,FALSE
0,4,1,1,1,FALSE
0,4,0,0,1,FALSE
0,5,0,0,1,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
73,0,0,1,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
68,1,3,10,1,FALSE
0,0,0,0,0,FALSE
63,1,2,3,1,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,1,0,1,1,FALSE
0,0,0,0,0,FALSE
0,0,0,1,0,FALSE
60,2,0,5,1,FALSE
50,2,0,0,1,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
74,0,0,9,0,FALSE
88,2,0,4,4,FALSE
73,1,0,0,2,FALSE
89,2,0,5,4,FALSE
73,1,0,0,2,FALSE
91,2,0,4,4,FALSE
78,1,0,0,2,FALSE
92,2,0,5,4,FALSE
89,2,0,4,4,FALSE
92,2,0,5,4,FALSE
78,1,0,0,2,FALSE
92,2,0,6,4,FALSE
75,1,0,0,2,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
100,2,0,0,1,FALSE
93,1,0,6,1,FALSE
84,1,0,82,2,TRUE
62,1,0,2,1,FALSE
99,1,0,3,1,FALSE
88,4,2,12,2,FALSE
100,5,0,0,1,FALSE
91,1,0,8,1,FALSE
33,2,0,2,1,FALSE
33,1,0,2,2,FALSE
0,0,1,0,0,FALSE
0,2,0,1,2,FALSE
60,2,0,6,2,FALSE
83,1,0,4,2,FALSE
94,2,0,30,2,FALSE
90,3,2,16,2,FALSE
0,1,0,6,2,FALSE
85,2,0,9,2,FALSE
90,2,0,6,2,FALSE
86,2,0,121,2,FALSE
60,1,0,0,2,FALSE
0,1,1,4,2,FALSE
0,1,0,2,2,FALSE
100,2,0,3,2,FALSE
0,0,0,0,0,FALSE
0,2,0,1,1,FALSE
19,1,0,0,1,FALSE
0,0,1,1,0,FALSE
33,2,0,3,1,FALSE
0,0,0,0,0,FALSE
77,1,3,1,2,FALSE
0,2,0,1,1,FALSE
60,1,0,10,1,FALSE
86,2,1,40,3,FALSE
69,2,0,8,2,FALSE
87,1,0,3,1,FALSE
54,2,0,15,2,FALSE
97,2,0,17,2,FALSE
33,2,0,7,1,FALSE
33,2,0,4,1,FALSE
0,1,5,2,1,FALSE
0,1,0,12,1,FALSE
37,2,0,8,1,FALSE
44,2,0,15,2,FALSE
66,2,0,4,1,FALSE
66,2,0,5,2,FALSE
100,3,0,27,2,FALSE
86,2,0,18,2,FALSE
100,3,8,39,2,FALSE
100,2,0,12,2,FALSE
100,2,0,2,2,FALSE
66,1,0,6,1,FALSE
90,1,0,194,1,TRUE
88,2,0,12,1,FALSE
91,2,0,38,2,FALSE
80,2,0,19,2,FALSE
0,0,2,1,0,FALSE
100,2,0,5,2,FALSE
85,3,0,29,2,FALSE
100,1,0,1,1,FALSE
65,1,0,9,2,FALSE
0,1,0,2,1,FALSE
100,3,0,13,2,FALSE
86,1,0,26,1,FALSE
0,1,2,2,1,FALSE
58,2,0,10,1,FALSE
100,2,0,2,1,FALSE
76,2,0,7,1,FALSE
70,2,0,3,2,FALSE
61,2,0,13,1,FALSE
60,1,0,1,1,FALSE
86,4,0,22,2,FALSE
100,2,0,25,3,FALSE
86,2,0,31,2,FALSE
86,3,0,16,2,FALSE
87,2,0,24,2,TRUE
100,5,0,0,1,FALSE
0,1,0,6,2,FALSE
0,2,0,1,1,FALSE
0,2,0,3,1,FALSE
100,1,18,16,4,TRUE
90,1,0,44,2,FALSE
0,0,0,0,0,FALSE
100,1,3,0,2,FALSE
0,1,2,1,1,FALSE
25,1,1,0,1,FALSE
89,1,0,3,2,FALSE
27,2,0,7,1,FALSE
11,2,0,7,1,FALSE
35,1,0,9,2,FALSE
27,2,0,1,1,FALSE
11,2,0,7,1,FALSE
12,2,0,1,1,FALSE
80,2,0,14,1,FALSE
0,0,3,0,0,FALSE
0,0,2,0,0,FALSE
76,3,0,18,2,FALSE
60,1,0,1,2,FALSE
100,2,2,19,2,FALSE
83,2,0,7,2,FALSE
80,1,0,15,1,FALSE
85,4,0,19,2,FALSE
42,1,0,0,1,FALSE
87,2,1,26,2,FALSE
84,2,0,18,2,FALSE
100,2,14,15,3,FALSE
100,2,0,0,1,FALSE
78,2,0,30,2,FALSE
0,1,1,0,1,FALSE
50,1,0,0,1,FALSE
41,2,0,3,1,FALSE
0,2,3,0,2,FALSE
56,1,0,3,2,FALSE
16,1,0,4,2,FALSE
50,1,0,1,1,FALSE
0,1,10,2,1,FALSE
0,0,24,0,0,FALSE
0,0,1,1,0,FALSE
33,1,93,2,1,FALSE
75,4,4,1,1,FALSE
0,5,0,0,1,FALSE
33,5,0,0,1,FALSE
0,0,3,1,0,FALSE
90,2,0,12,2,FALSE
66,2,0,6,2,FALSE
100,2,6,63,2,FALSE
100,2,3,11,1,FALSE
66,1,0,5,2,FALSE
0,1,3,1,1,FALSE
0,2,1,0,1,FALSE
40,1,0,0,2,FALSE
0,1,0,4,2,FALSE
100,1,2,4,2,FALSE
0,1,19,1,1,FALSE
0,0,6,0,0,FALSE
100,1,0,9,1,FALSE
100,1,0,4,2,FALSE
0,1,0,2,1,FALSE
0,1,1,1,1,FALSE
0,2,0,2,2,FALSE
0,1,0,8,2,FALSE
0,2,0,3,2,FALSE
0,1,1,6,2,FALSE
33,4,0,12,1,FALSE
92,3,0,30,1,FALSE
43,1,0,2,2,FALSE
88,1,0,3,2,FALSE
83,1,0,0,2,FALSE
43,1,0,0,2,FALSE
0,0,2,0,0,FALSE
83,3,1,35,1,FALSE
100,3,0,0,1,FALSE
100,1,0,1,1,FALSE
60,2,1,9,1,FALSE
0,2,1,8,1,FALSE
79,1,0,2,1,FALSE
60,1,0,6,1,FALSE
100,2,0,11,1,FALSE
71,1,0,0,2,FALSE
77,1,0,22,2,FALSE
67,1,0,3,1,FALSE
66,2,2,11,1,FALSE
66,2,0,1,2,FALSE
0,1,0,4,2,FALSE
76,1,0,5,3,FALSE
0,1,0,1,2,FALSE
33,2,0,4,1,FALSE
40,3,0,0,1,FALSE
75,2,0,3,1,FALSE
71,1,0,0,1,FALSE
60,2,0,14,2,TRUE
0,2,0,4,1,FALSE
0,0,1,0,0,FALSE
0,2,0,0,2,FALSE
100,2,1,3,2,FALSE
0,2,0,1,2,FALSE
86,1,4,11,2,FALSE
89,1,0,16,1,TRUE
0,2,2,3,2,FALSE
74,2,3,15,3,FALSE
44,2,0,1,1,FALSE
33,2,0,3,2,FALSE
0,2,8,1,1,FALSE
0,2,0,4,2,FALSE
0,2,1,0,1,FALSE
0,2,1,1,1,FALSE
100,2,0,2,2,FALSE
0,2,0,1,2,FALSE
0,0,2,1,0,FALSE
100,1,0,1,2,FALSE
50,1,0,1,1,FALSE
80,2,0,1,2,FALSE
22,2,0,1,1,FALSE
83,1,0,3,3,FALSE
100,1,1,11,2,FALSE
90,2,0,20,3,FALSE
83,3,0,8,2,FALSE
0,2,0,1,1,FALSE
0,2,0,0,1,FALSE
75,1,0,4,2,FALSE
93,1,0,1,2,FALSE
77,2,0,15,2,FALSE
75,1,0,1,2,FALSE
0,2,0,4,2,FALSE
0,2,0,5,2,FALSE
70,2,0,3,2,FALSE
0,0,2,2,0,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,1,0,1,2,FALSE
0,1,1,4,2,FALSE
0,2,0,4,5,FALSE
62,1,3,3,2,FALSE
0,1,0,5,2,FALSE
0,0,7,2,0,FALSE
0,0,2,1,0,FALSE
0,0,4,0,0,FALSE
0,0,110,3,0,FALSE
0,0,30,0,0,FALSE
0,2,0,3,1,FALSE
0,0,1,1,0,FALSE
33,1,0,1,2,FALSE
60,1,0,6,2,FALSE
0,1,0,1,1,FALSE
0,1,1,2,1,FALSE
0,0,1,5,0,FALSE
25,1,0,1,1,FALSE
100,1,0,0,1,FALSE
41,1,0,2,1,FALSE
57,1,0,4,1,FALSE
100,3,0,0,1,FALSE
0,0,0,0,0,FALSE
57,2,0,2,1,FALSE
85,1,0,18,2,FALSE
94,1,0,4,1,FALSE
0,2,0,0,1,FALSE
73,1,0,0,1,FALSE
100,2,0,0,1,FALSE
75,1,0,1,2,FALSE
80,1,1,6,2,FALSE
14,1,1,0,1,FALSE
70,2,0,3,1,FALSE
85,1,0,10,2,FALSE
37,1,0,0,1,FALSE
100,0,2,6,0,FALSE
69,1,0,15,1,FALSE
63,1,0,13,2,FALSE
92,1,0,45,2,TRUE
0,2,3,0,1,FALSE
66,1,0,10,1,FALSE
0,2,1,4,1,FALSE
0,1,1,3,1,FALSE
94,1,0,10,1,FALSE
0,3,0,0,1,FALSE
84,1,1,20,2,FALSE
0,2,0,0,1,FALSE
40,1,0,2,1,FALSE
89,1,0,27,2,FALSE
86,1,0,4,2,FALSE
100,1,0,21,2,FALSE
25,2,0,21,2,FALSE
66,1,0,9,2,FALSE
100,2,1,28,2,FALSE
95,1,0,50,1,FALSE
86,1,0,56,2,FALSE
0,1,0,7,2,FALSE
92,1,0,13,2,FALSE
0,1,0,10,2,FALSE
0,1,0,9,2,FALSE
0,1,0,10,2,FALSE
0,1,0,10,2,FALSE
0,1,0,24,2,FALSE
0,1,0,28,2,FALSE
50,1,0,13,2,FALSE
100,2,1,29,2,TRUE
93,1,0,16,2,FALSE
100,1,0,14,2,FALSE
70,1,0,18,2,FALSE
33,1,0,12,1,FALSE
100,1,0,20,2,FALSE
85,1,0,20,2,FALSE
66,1,0,17,1,FALSE
0,1,0,10,2,FALSE
33,1,0,2,2,FALSE
0,1,0,20,2,FALSE
0,1,0,24,2,FALSE
62,1,0,8,2,FALSE
100,2,7,21,2,FALSE
37,1,0,1,2,FALSE
0,2,0,8,1,FALSE
50,1,0,2,2,FALSE
33,1,0,1,2,FALSE
100,2,0,11,1,FALSE
0,2,0,11,1,FALSE
83,1,0,18,2,FALSE
0,1,0,9,1,FALSE
0,1,0,23,2,FALSE
88,1,0,51,2,FALSE
37,1,0,24,1,FALSE
100,1,0,16,2,FALSE
40,1,0,0,2,FALSE
100,1,0,28,2,FALSE
100,1,0,21,2,FALSE
33,1,0,2,2,FALSE
40,1,0,22,2,TRUE
66,1,0,33,1,FALSE
55,1,0,2,2,FALSE
60,1,0,21,2,FALSE
50,1,0,20,2,FALSE
0,1,0,7,2,FALSE
0,1,0,29,2,FALSE
67,1,0,27,2,FALSE
100,1,0,26,2,FALSE
71,1,0,4,1,FALSE
33,1,0,10,1,FALSE
0,0,5,2,0,FALSE
0,1,0,8,2,FALSE
40,1,0,15,2,FALSE
40,1,0,0,2,TRUE
0,2,0,6,1,TRUE
0,1,0,0,2,FALSE
0,2,0,11,1,TRUE
37,1,0,0,2,TRUE
0,1,0,9,1,FALSE
71,1,0,31,2,TRUE
0,1,2,7,2,FALSE
0,1,3,12,2,FALSE
100,1,0,17,1,FALSE
40,1,0,25,2,FALSE
100,1,0,21,2,FALSE
75,1,0,24,2,FALSE
100,1,0,37,2,FALSE
100,1,0,28,2,FALSE
0,0,19,2,0,FALSE
75,1,0,3,2,FALSE
0,1,0,20,2,FALSE
0,1,0,11,2,FALSE
0,1,5,3,2,FALSE
72,1,0,1,1,FALSE
85,2,0,1,3,FALSE
66,1,0,1,1,FALSE
100,1,7,26,1,FALSE
88,3,0,18,1,FALSE
97,2,0,97,1,FALSE
86,1,0,9,1,FALSE
33,2,0,8,1,FALSE
0,2,0,15,1,FALSE
75,2,0,10,1,FALSE
0,2,0,4,1,FALSE
65,1,0,1,1,FALSE
0,1,1,3,1,FALSE
0,2,1,3,1,FALSE
61,1,0,4,2,FALSE
77,2,0,31,2,FALSE
45,1,0,10,1,FALSE
66,1,0,2,1,FALSE
70,1,0,1,1,FALSE
100,1,0,0,1,FALSE
70,2,0,21,1,FALSE
66,2,0,17,1,FALSE
62,1,0,1,2,FALSE
94,1,0,13,1,TRUE
66,2,0,6,2,FALSE
40,1,0,0,1,FALSE
50,2,0,1,1,FALSE
0,1,0,3,1,FALSE
53,1,0,5,2,FALSE
62,1,0,2,1,FALSE
91,1,0,6,1,FALSE
100,1,0,2,1,FALSE
94,1,0,2,2,FALSE
87,1,0,3,1,FALSE
100,1,0,4,1,FALSE
82,1,0,4,2,FALSE
96,2,1,186,2,TRUE
66,1,0,14,1,FALSE
100,3,1,0,1,FALSE
66,1,0,1,2,FALSE
78,1,0,26,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,1,FALSE
65,1,0,0,1,FALSE
76,1,0,3,2,FALSE
100,1,0,34,2,FALSE
50,1,0,5,1,FALSE
25,1,0,4,1,FALSE
0,1,19,0,2,FALSE
92,2,0,0,2,FALSE
76,1,0,4,2,FALSE
80,2,0,1,2,FALSE
100,2,0,2,2,FALSE
100,2,0,10,2,FALSE
70,2,0,1,1,FALSE
0,2,0,0,1,FALSE
100,1,0,1,2,FALSE
86,1,0,3,2,FALSE
62,2,0,0,1,FALSE
79,2,0,1,3,FALSE
71,1,0,3,2,FALSE
0,0,3,1,0,FALSE
100,1,0,5,3,TRUE
100,1,0,14,3,FALSE
100,1,0,3,3,FALSE
62,1,0,0,2,FALSE
77,1,0,1,2,FALSE
80,2,0,1,2,FALSE
66,1,0,1,2,FALSE
93,2,0,0,2,FALSE
94,2,0,14,2,FALSE
86,2,0,1,2,FALSE
89,2,0,2,2,FALSE
0,1,34,0,2,FALSE
97,1,1,38,2,FALSE
100,1,0,0,2,FALSE
77,2,0,1,2,FALSE
80,2,0,1,2,FALSE
86,2,0,1,2,FALSE
71,2,0,1,2,FALSE
62,1,0,1,2,FALSE
60,1,0,0,1,FALSE
75,2,0,2,2,FALSE
85,1,0,2,2,FALSE
0,0,0,0,0,FALSE
83,1,0,1,2,FALSE
66,1,0,0,2,FALSE
70,2,0,3,2,FALSE
63,2,0,9,2,FALSE
76,1,5,4,3,FALSE
0,1,0,6,1,FALSE
60,2,0,3,2,FALSE
79,2,0,18,2,FALSE
100,2,0,3,2,FALSE
62,2,0,1,1,FALSE
89,1,0,7,2,FALSE
90,2,0,3,1,FALSE
76,2,0,3,2,FALSE
100,2,0,0,1,FALSE
71,1,0,2,2,FALSE
80,2,0,3,3,FALSE
78,1,0,2,1,FALSE
100,2,0,5,1,FALSE
0,2,0,1,1,FALSE
94,3,0,5,2,FALSE
98,1,0,1,1,FALSE
70,1,0,4,2,FALSE
94,2,4,4,1,FALSE
100,2,0,0,1,FALSE
62,2,0,1,1,FALSE
72,2,0,0,1,FALSE
62,2,0,0,1,FALSE
62,1,2,1,2,FALSE
80,2,0,2,2,FALSE
79,1,0,1,2,FALSE
85,2,0,3,2,FALSE
80,2,0,0,2,FALSE
86,3,2,3,2,FALSE
86,1,0,4,2,FALSE
95,2,1,10,1,FALSE
87,1,0,4,2,FALSE
70,2,0,0,2,FALSE
0,2,13,0,2,FALSE
78,1,0,12,3,FALSE
42,1,0,2,1,FALSE
100,1,0,34,2,FALSE
66,1,0,2,3,FALSE
66,1,0,2,3,FALSE
62,1,0,1,1,FALSE
66,1,0,0,1,FALSE
89,2,0,4,1,FALSE
80,2,0,0,2,FALSE
71,2,0,1,3,FALSE
87,2,0,3,2,FALSE
62,1,0,0,2,FALSE
83,2,0,2,1,FALSE
77,2,0,2,1,FALSE
79,2,0,1,2,FALSE
80,2,0,1,2,FALSE
77,2,0,1,2,FALSE
77,2,0,1,2,FALSE
70,1,0,3,1,FALSE
76,2,0,0,2,FALSE
83,2,0,1,2,FALSE
81,2,0,1,2,FALSE
79,2,0,1,2,FALSE
82,2,0,1,2,FALSE
83,2,0,1,2,FALSE
77,4,0,1,2,FALSE
88,1,0,4,2,FALSE
62,2,0,1,2,FALSE
80,1,0,5,3,FALSE
90,2,0,3,1,FALSE
60,2,0,2,1,FALSE
50,2,0,0,1,FALSE
66,2,0,0,2,FALSE
0,1,0,2,1,FALSE
80,1,0,6,2,FALSE
100,1,0,24,2,FALSE
91,2,7,31,2,FALSE
65,1,0,8,2,FALSE
0,1,0,20,2,FALSE
50,1,0,26,2,FALSE
75,1,0,5,2,FALSE
0,0,6,2,0,FALSE
50,1,0,9,1,FALSE
71,1,0,1,1,FALSE
75,1,0,5,2,FALSE
66,1,0,4,2,FALSE
0,1,0,4,2,FALSE
80,1,0,9,2,FALSE
93,1,0,21,2,FALSE
87,1,0,0,1,FALSE
78,2,0,32,1,FALSE
0,2,2,13,1,FALSE
0,3,0,4,1,FALSE
0,3,0,3,2,FALSE
0,2,2,7,1,FALSE
75,1,2,9,2,FALSE
0,3,3,1,1,FALSE
100,1,0,2,1,FALSE
0,1,0,2,1,FALSE
91,1,0,0,1,FALSE
82,2,0,14,2,FALSE
60,1,1,3,2,FALSE
0,2,0,1,2,FALSE
0,2,3,1,1,FALSE
0,3,2,1,1,FALSE
71,1,0,9,1,FALSE
46,1,0,7,1,FALSE
95,1,3,16,2,FALSE
0,0,0,0,0,FALSE
42,1,0,5,2,FALSE
48,1,0,5,2,FALSE
0,1,0,0,1,FALSE
65,1,0,2,1,FALSE
0,0,3,0,0,FALSE
33,1,0,6,1,FALSE
0,0,3,0,0,FALSE
0,1,0,0,1,FALSE
40,1,0,12,2,FALSE
0,1,14,4,2,FALSE
75,2,2,14,1,FALSE
0,0,1,1,0,FALSE
0,2,0,0,1,FALSE
100,2,0,15,2,FALSE
82,2,0,10,2,FALSE
100,2,0,9,2,FALSE
100,2,0,19,2,FALSE
100,2,0,12,2,FALSE
100,2,0,14,2,FALSE
100,2,0,7,2,FALSE
100,2,1,14,2,FALSE
0,3,0,9,1,FALSE
100,1,22,4,1,FALSE
100,2,0,14,2,FALSE
100,2,0,13,2,FALSE
100,2,0,9,2,FALSE
100,2,0,9,2,FALSE
100,2,0,12,2,FALSE
0,0,1,2,0,FALSE
100,3,2,13,2,FALSE
0,0,3,3,0,FALSE
0,1,2,3,1,FALSE
0,3,0,9,1,FALSE
0,3,0,9,1,FALSE
100,2,0,10,2,FALSE
100,2,3,15,2,FALSE
0,3,0,9,1,FALSE
0,1,50,8,2,FALSE
50,2,0,13,1,FALSE
29,2,0,10,1,FALSE
33,2,0,10,1,FALSE
100,2,6,23,1,FALSE
41,2,0,10,1,FALSE
78,2,0,12,2,FALSE
44,2,0,8,1,FALSE
33,2,0,6,1,FALSE
50,2,0,11,1,FALSE
33,2,0,11,1,FALSE
0,3,0,0,1,FALSE
50,2,0,13,1,FALSE
0,3,0,0,1,FALSE
50,2,0,9,1,FALSE
60,2,0,14,1,FALSE
79,2,1,10,1,FALSE
50,2,0,6,1,FALSE
33,2,0,13,1,FALSE
50,2,0,14,1,FALSE
40,2,0,11,1,FALSE
53,2,0,10,1,FALSE
50,2,0,11,1,FALSE
50,2,0,11,1,FALSE
50,2,0,14,1,FALSE
50,2,0,9,1,FALSE
50,2,0,9,1,FALSE
33,2,0,9,1,FALSE
44,2,0,7,1,FALSE
0,3,1,10,1,FALSE
0,4,0,2,1,FALSE
0,3,0,12,1,FALSE
0,3,0,12,1,FALSE
0,3,0,12,1,FALSE
0,3,0,12,1,FALSE
50,2,0,7,1,FALSE
0,3,0,10,1,FALSE
66,2,0,6,1,FALSE
66,2,0,6,1,FALSE
44,2,0,7,1,FALSE
50,2,0,20,1,FALSE
50,2,0,14,1,FALSE
33,2,0,9,1,FALSE
50,2,0,11,1,FALSE
44,2,0,14,2,FALSE
33,2,0,9,1,FALSE
