PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,HeuBug
82,1,0,0,1,TRUE
50,1,0,5,1,FALSE
100,5,0,1,1,FALSE
100,5,0,1,1,FALSE
75,4,0,7,1,FALSE
100,3,2,2,1,FALSE
11,4,2,2,1,FALSE
100,4,0,6,1,FALSE
100,7,0,1,1,FALSE
100,1,0,5,2,FALSE
77,4,0,0,1,FALSE
100,7,0,2,1,FALSE
100,7,0,4,1,FALSE
0,3,1,1,1,FALSE
0,3,1,2,1,TRUE
0,3,1,1,1,FALSE
0,3,1,3,1,FALSE
100,7,0,3,1,FALSE
100,7,0,5,1,FALSE
100,7,0,2,1,FALSE
70,7,1,3,1,FALSE
90,6,3,7,3,FALSE
60,6,5,3,1,FALSE
100,6,0,6,1,TRUE
100,3,2,4,2,FALSE
100,6,7,10,2,TRUE
0,2,0,1,1,FALSE
100,5,3,1,1,FALSE
0,5,1,2,1,FALSE
100,8,0,3,2,FALSE
100,6,0,0,1,FALSE
100,6,0,0,1,FALSE
100,6,0,0,1,FALSE
100,6,0,0,1,FALSE
100,6,0,1,1,FALSE
100,3,0,5,1,FALSE
0,2,0,2,1,FALSE
0,3,0,0,1,FALSE
0,6,0,1,1,FALSE
100,3,0,5,1,FALSE
0,5,1,1,1,FALSE
0,3,0,2,1,FALSE
100,1,0,0,1,FALSE
0,3,0,0,1,FALSE
0,1,1,3,2,FALSE
0,1,0,0,2,FALSE
0,2,1,1,1,FALSE
0,0,4,0,0,FALSE
75,1,2,7,1,FALSE
0,1,0,0,2,FALSE
0,1,0,1,1,FALSE
0,3,2,1,1,FALSE
0,3,6,0,1,FALSE
41,1,2,5,5,FALSE
0,3,4,0,1,FALSE
75,1,0,2,2,FALSE
71,3,2,3,2,FALSE
0,1,0,2,2,FALSE
86,1,1,0,3,FALSE
0,1,0,0,2,FALSE
46,2,0,2,1,FALSE
50,2,0,5,2,FALSE
75,2,0,1,1,FALSE
50,1,1,1,1,FALSE
33,1,0,0,1,FALSE
50,2,0,1,1,FALSE
75,2,0,10,2,FALSE
33,1,0,0,1,FALSE
0,0,1,0,0,FALSE
0,1,0,0,2,FALSE
0,0,1,0,0,FALSE
0,1,0,0,2,FALSE
0,1,0,0,2,FALSE
0,1,0,0,2,FALSE
33,2,0,6,1,FALSE
0,3,0,0,1,FALSE
100,2,4,0,1,FALSE
50,3,0,4,1,FALSE
0,3,6,2,1,FALSE
74,2,0,8,2,TRUE
50,4,2,4,1,FALSE
95,3,7,15,1,TRUE
80,4,9,6,2,TRUE
100,5,1,19,2,TRUE
100,5,1,2,1,FALSE
0,1,3,0,2,FALSE
55,2,0,3,1,FALSE
42,1,2,0,2,FALSE
71,1,0,0,2,FALSE
100,2,0,0,1,FALSE
0,5,3,5,1,TRUE
85,5,6,7,1,TRUE
100,6,0,7,2,FALSE
100,3,3,0,1,FALSE
0,0,3,0,0,FALSE
100,6,12,6,2,FALSE
100,5,28,6,2,FALSE
100,6,1,2,2,FALSE
100,6,4,4,2,FALSE
100,6,2,6,2,FALSE
0,0,4,1,0,FALSE
100,7,0,4,1,FALSE
75,5,0,9,1,TRUE
100,7,0,3,2,FALSE
100,7,0,3,2,FALSE
83,7,1,9,1,TRUE
96,1,1,42,2,TRUE
0,1,0,2,2,TRUE
0,0,1,0,0,FALSE
0,0,2,1,0,FALSE
81,2,0,5,2,FALSE
100,1,0,1,1,TRUE
83,2,7,7,2,TRUE
75,3,0,1,1,FALSE
100,3,2,0,1,FALSE
100,1,9,2,2,FALSE
0,0,4,1,0,FALSE
33,1,0,3,2,FALSE
0,3,0,2,1,FALSE
0,1,1,2,2,FALSE
0,1,1,3,2,FALSE
33,2,2,5,2,FALSE
55,4,0,2,1,FALSE
50,4,0,0,1,FALSE
86,2,1,8,3,TRUE
0,1,14,3,3,TRUE
0,2,2,1,2,TRUE
50,3,0,3,1,FALSE
100,3,0,6,2,TRUE
0,3,1,2,1,TRUE
100,4,2,5,2,FALSE
0,5,0,5,2,FALSE
55,2,1,3,1,FALSE
66,3,1,5,2,FALSE
100,2,30,53,2,TRUE
50,1,0,2,2,FALSE
50,1,0,2,2,FALSE
50,1,0,1,2,FALSE
91,1,0,1,2,TRUE
81,1,0,5,2,TRUE
82,1,0,5,2,TRUE
0,0,3,0,0,FALSE
100,3,9,1,2,FALSE
0,2,136,0,1,FALSE
0,2,1,1,1,TRUE
0,3,2,1,1,TRUE
0,0,1,1,0,FALSE
0,0,4,1,0,TRUE
0,1,0,9,2,FALSE
0,0,1,2,0,FALSE
0,3,1,2,1,FALSE
100,4,1,1,1,FALSE
0,3,1,4,1,FALSE
0,3,7,0,1,FALSE
0,0,12,1,0,FALSE
0,0,1,1,0,FALSE
100,4,5,5,2,FALSE
0,0,3,1,0,FALSE
0,0,3,3,0,FALSE
0,1,0,7,1,TRUE
90,2,1,9,1,FALSE
52,1,0,2,1,FALSE
0,1,0,3,2,FALSE
100,1,0,8,2,FALSE
50,1,0,8,2,FALSE
100,3,16,4,1,FALSE
100,3,2,5,1,FALSE
75,3,0,3,1,TRUE
87,5,17,10,2,TRUE
100,6,0,0,1,FALSE
90,1,2,21,2,TRUE
100,4,2,7,2,FALSE
58,2,0,18,1,TRUE
100,6,0,4,2,TRUE
75,3,2,4,2,FALSE
78,5,2,12,1,TRUE
90,6,2,4,1,FALSE
68,5,2,4,2,FALSE
0,5,2,3,1,TRUE
88,5,10,2,2,FALSE
83,4,0,8,1,FALSE
100,5,1,7,2,TRUE
90,7,0,11,1,FALSE
100,5,0,6,2,TRUE
100,4,0,4,1,TRUE
46,1,2,1,2,FALSE
100,7,4,4,2,TRUE
96,4,40,34,2,TRUE
95,4,12,22,2,TRUE
50,4,1,2,1,FALSE
87,5,4,8,2,TRUE
100,7,1,1,1,FALSE
0,3,2,0,1,TRUE
0,0,2,0,0,FALSE
100,4,1,1,1,FALSE
0,0,2,1,0,FALSE
64,6,0,5,2,FALSE
100,4,5,1,1,FALSE
70,8,0,3,1,FALSE
90,6,1,7,1,FALSE
83,7,0,6,1,FALSE
87,1,0,9,2,TRUE
83,1,0,0,2,TRUE
0,3,1,1,1,FALSE
83,4,0,9,1,FALSE
92,7,0,12,2,TRUE
100,5,0,4,2,TRUE
100,7,1,1,1,FALSE
100,5,0,3,1,FALSE
100,5,1,1,1,TRUE
100,6,3,3,1,FALSE
100,6,0,3,1,FALSE
100,6,11,2,1,TRUE
66,1,0,3,2,TRUE
83,5,0,6,1,TRUE
100,6,0,16,2,TRUE
0,1,2,7,2,TRUE
50,2,1,3,1,FALSE
100,3,0,1,1,FALSE
100,6,0,5,2,TRUE
80,6,0,5,2,TRUE
0,3,2,2,1,FALSE
60,1,0,1,2,FALSE
66,4,0,2,2,FALSE
0,3,16,1,1,FALSE
0,0,2,1,0,TRUE
0,0,1,2,0,TRUE
81,3,3,8,2,TRUE
100,4,0,6,1,FALSE
0,5,0,2,1,FALSE
83,5,0,0,1,FALSE
90,6,0,0,1,FALSE
75,2,0,5,2,FALSE
80,4,5,3,2,FALSE
100,2,0,18,3,TRUE
80,5,2,1,1,TRUE
94,3,0,8,1,TRUE
100,4,1,1,1,FALSE
81,4,0,4,1,TRUE
92,1,2,5,2,TRUE
100,4,0,0,1,FALSE
83,4,1,9,2,TRUE
0,0,1,0,0,FALSE
100,5,1,5,2,TRUE
70,4,3,5,1,FALSE
75,6,1,8,1,FALSE
44,6,0,5,2,FALSE
76,4,1,9,1,FALSE
100,4,3,1,1,FALSE
66,4,3,8,2,FALSE
100,4,0,9,2,FALSE
100,4,0,9,2,FALSE
0,3,11,1,1,FALSE
88,5,72,13,2,TRUE
100,6,0,4,2,FALSE
100,6,0,4,1,FALSE
87,1,0,4,2,TRUE
62,6,1,4,2,FALSE
100,6,2,0,1,FALSE
50,4,1,1,1,FALSE
33,3,0,2,1,FALSE
100,5,35,5,2,TRUE
50,5,4,3,2,FALSE
60,6,11,3,2,TRUE
0,6,0,2,1,FALSE
0,0,4,0,0,FALSE
0,3,1,0,1,FALSE
84,6,1,6,1,TRUE
50,6,1,2,1,FALSE
61,6,1,2,1,FALSE
83,6,2,6,1,FALSE
100,3,1,15,1,TRUE
33,1,0,1,2,TRUE
90,2,1,3,1,TRUE
100,5,0,2,1,FALSE
100,5,0,16,2,TRUE
80,5,0,9,1,FALSE
100,5,0,2,1,FALSE
100,5,0,2,1,FALSE
100,5,0,3,1,FALSE
100,7,0,1,1,FALSE
100,6,1,6,2,FALSE
77,4,3,6,2,TRUE
80,5,86,6,1,TRUE
100,3,0,4,1,FALSE
100,2,0,3,1,FALSE
100,5,0,6,1,TRUE
100,2,1,3,1,TRUE
100,4,2,5,2,TRUE
100,5,0,4,1,TRUE
0,1,0,8,2,FALSE
0,1,0,4,2,FALSE
100,6,5,11,3,TRUE
100,7,2,7,2,FALSE
69,1,0,1,3,TRUE
0,0,1,1,0,TRUE
0,0,1,0,0,FALSE
71,1,2,5,2,FALSE
100,2,1,4,2,FALSE
100,2,1,5,2,FALSE
100,3,0,2,2,FALSE
0,3,1,5,1,FALSE
0,3,1,1,1,FALSE
50,4,0,8,1,FALSE
67,3,1,4,1,FALSE
66,3,0,4,1,FALSE
77,4,0,8,1,FALSE
100,8,1,12,2,FALSE
100,8,2,5,2,FALSE
100,2,8,2,1,FALSE
100,3,47,2,1,TRUE
87,4,3,4,2,FALSE
95,4,230,19,2,TRUE
0,2,5,2,1,FALSE
100,3,0,0,1,FALSE
100,0,0,3,0,FALSE
0,0,2,1,0,FALSE
0,0,1,1,0,FALSE
0,0,2,2,0,FALSE
0,0,2,0,0,FALSE
86,1,1,5,1,TRUE
75,1,0,24,2,TRUE
0,1,3,0,1,TRUE
50,3,0,2,1,FALSE
75,1,0,4,2,FALSE
100,3,0,0,1,FALSE
65,1,2,26,1,TRUE
25,1,0,6,2,FALSE
76,1,0,3,2,TRUE
66,1,0,10,1,TRUE
66,2,0,12,1,TRUE
40,1,14,1,2,TRUE
0,2,0,3,1,FALSE
50,2,0,4,1,TRUE
66,2,0,5,1,TRUE
66,2,0,3,1,FALSE
50,2,0,4,1,FALSE
66,2,0,3,1,FALSE
50,2,0,5,1,FALSE
66,2,0,4,1,FALSE
73,2,0,11,1,FALSE
100,2,0,11,2,FALSE
55,2,0,6,1,FALSE
50,2,0,4,1,FALSE
50,2,0,6,1,FALSE
0,0,2,1,0,FALSE
0,1,1,1,1,TRUE
82,2,0,9,2,TRUE
100,3,0,7,1,FALSE
28,2,0,0,1,FALSE
85,7,1,2,2,TRUE
100,4,3,2,1,FALSE
0,9,5,1,1,FALSE
43,8,3,3,2,FALSE
90,1,0,1,2,TRUE
75,9,1,3,2,TRUE
0,4,5,1,1,TRUE
70,1,0,2,2,FALSE
75,1,0,5,2,FALSE
0,0,1,2,0,FALSE
0,3,2,1,1,FALSE
62,4,2,2,2,FALSE
66,5,0,2,1,FALSE
90,6,4,5,2,FALSE
87,5,4,1,1,FALSE
75,1,0,4,2,FALSE
50,1,1,1,2,FALSE
19,1,1,1,2,FALSE
83,1,0,16,2,TRUE
100,7,2,14,2,TRUE
100,1,0,8,2,TRUE
100,1,0,5,2,FALSE
100,1,0,12,2,FALSE
0,3,15,3,1,FALSE
100,4,0,6,2,FALSE
100,1,0,5,2,FALSE
100,1,0,7,2,TRUE
100,1,0,4,2,FALSE
100,1,0,6,2,FALSE
100,4,0,15,2,TRUE
0,1,0,1,1,FALSE
81,3,6,7,2,TRUE
71,2,1,6,2,TRUE
0,0,3,1,0,TRUE
100,4,0,1,1,FALSE
80,4,0,4,1,FALSE
37,1,0,5,2,FALSE
62,3,0,3,1,FALSE
0,3,0,2,1,TRUE
92,2,3,19,2,TRUE
0,1,0,7,1,TRUE
0,1,0,1,2,FALSE
80,1,7,1,2,FALSE
36,1,2,5,2,TRUE
0,1,33,1,2,FALSE
0,1,0,0,2,FALSE
64,2,0,2,2,FALSE
66,2,0,3,2,FALSE
75,2,1,5,3,TRUE
0,5,2,0,1,FALSE
0,5,2,2,1,FALSE
0,5,1,2,1,TRUE
0,3,5,0,1,FALSE
0,4,10,0,1,FALSE
0,3,1,1,1,FALSE
0,5,4,0,1,FALSE
59,2,13,1,1,FALSE
86,1,23,2,2,FALSE
50,2,0,0,1,FALSE
66,3,1,6,2,TRUE
79,3,0,7,1,TRUE
94,3,4,29,3,TRUE
91,1,2,8,3,FALSE
100,3,0,2,1,FALSE
83,1,1,13,3,FALSE
91,1,0,4,2,TRUE
43,3,0,2,1,FALSE
97,1,0,1,2,TRUE
50,1,0,4,2,FALSE
0,1,0,0,2,FALSE
0,0,3,0,0,FALSE
80,1,0,1,1,TRUE
70,1,0,6,1,TRUE
75,1,0,0,2,FALSE
0,1,0,0,2,FALSE
86,1,0,8,2,FALSE
0,2,1,9,1,FALSE
0,0,1,1,0,FALSE
0,0,1,2,0,TRUE
0,0,3,2,0,FALSE
93,1,0,21,2,TRUE
92,1,0,1,2,TRUE
89,1,0,1,3,FALSE
86,1,0,2,2,TRUE
87,1,1,30,2,TRUE
100,3,0,0,1,FALSE
0,2,0,2,2,FALSE
100,3,0,2,1,FALSE
100,3,0,16,2,TRUE
0,2,0,12,1,FALSE
0,3,0,18,1,TRUE
55,2,0,5,2,FALSE
60,2,0,3,1,FALSE
38,1,0,4,2,FALSE
58,2,0,2,1,FALSE
91,1,1,31,3,TRUE
100,1,0,19,3,TRUE
0,1,0,1,1,TRUE
80,3,2,9,2,FALSE
50,3,0,4,1,FALSE
66,3,0,2,1,FALSE
81,4,1,9,2,TRUE
50,3,3,12,1,TRUE
58,1,0,1,2,FALSE
87,1,0,6,2,FALSE
0,1,0,0,1,FALSE
100,2,20,39,2,TRUE
100,3,0,0,1,FALSE
0,2,1,1,1,FALSE
93,2,0,21,2,TRUE
66,2,3,19,1,TRUE
64,4,0,11,1,FALSE
75,2,4,5,1,FALSE
66,3,0,7,1,FALSE
100,2,8,3,1,TRUE
80,1,2,27,2,TRUE
72,2,1,2,2,TRUE
89,1,3,6,1,FALSE
92,1,1,35,2,TRUE
100,1,1,0,2,FALSE
0,1,2,4,1,FALSE
0,0,1,4,0,FALSE
0,0,2,3,0,FALSE
0,1,1,1,1,FALSE
92,1,0,1,2,FALSE
85,1,0,1,2,FALSE
33,1,0,2,2,TRUE
14,1,0,6,2,FALSE
62,2,2,6,1,FALSE
71,1,4,6,3,FALSE
30,2,3,12,1,TRUE
0,1,1,0,1,TRUE
0,3,0,6,1,TRUE
0,0,2,2,0,FALSE
0,3,0,5,1,FALSE
50,2,0,12,1,TRUE
0,3,0,5,1,TRUE
19,2,0,6,1,FALSE
33,2,0,11,1,TRUE
71,1,2,10,2,TRUE
14,1,0,6,2,FALSE
0,2,0,2,1,FALSE
0,1,1,1,2,FALSE
0,1,1,1,1,FALSE
0,1,2,1,1,FALSE
51,2,3,8,3,FALSE
0,3,0,6,1,FALSE
0,2,1,3,1,FALSE
0,3,0,5,1,FALSE
0,3,0,4,1,FALSE
0,1,1,3,2,FALSE
0,0,2,1,0,FALSE
41,1,0,7,2,TRUE
0,1,1,1,1,FALSE
63,1,2,7,2,TRUE
68,1,0,11,2,TRUE
94,1,1,35,1,TRUE
76,1,3,10,1,FALSE
85,1,4,9,2,TRUE
85,3,0,3,2,FALSE
68,3,0,4,2,TRUE
0,0,0,0,0,FALSE
0,0,1,2,0,TRUE
33,1,0,1,2,TRUE
33,2,0,2,1,TRUE
80,1,1,12,2,TRUE
0,0,2,1,0,TRUE
58,1,0,1,1,FALSE
71,1,0,14,2,TRUE
66,1,7,5,2,TRUE
92,1,5,11,1,TRUE
75,2,0,0,1,FALSE
40,2,0,2,1,FALSE
75,2,0,0,2,FALSE
16,2,0,1,1,FALSE
100,4,0,6,1,FALSE
100,4,0,3,1,FALSE
100,1,1,32,3,TRUE
75,1,0,7,2,FALSE
0,0,1,5,0,TRUE
50,1,0,1,2,FALSE
0,3,2,1,1,FALSE
0,3,1,1,1,FALSE
50,1,0,6,2,FALSE
0,0,1,2,0,FALSE
0,0,1,0,0,TRUE
100,3,1,1,1,FALSE
0,0,1,0,0,FALSE
0,0,1,1,0,TRUE
0,0,1,1,0,FALSE
100,3,1,4,1,TRUE
0,0,1,0,0,FALSE
0,0,1,9,0,FALSE
100,0,1,4,0,FALSE
0,0,1,2,0,FALSE
98,1,0,41,12,TRUE
81,1,0,4,1,FALSE
100,2,0,0,1,FALSE
86,2,3,7,3,TRUE
100,1,0,1,3,FALSE
100,1,0,2,3,FALSE
55,2,0,0,1,FALSE
0,1,2,0,2,FALSE
89,2,2,7,4,TRUE
90,2,2,7,4,TRUE
76,2,0,2,4,TRUE
88,3,1,1,1,FALSE
70,1,0,14,2,FALSE
0,1,0,2,2,FALSE
0,1,4,1,2,FALSE
0,3,2,0,1,TRUE
0,3,4,0,1,FALSE
0,2,2,1,1,TRUE
100,2,0,2,1,FALSE
100,4,0,0,1,FALSE
100,2,0,0,1,FALSE
100,2,4,0,1,FALSE
100,4,0,0,1,FALSE
100,4,0,0,1,FALSE
100,4,0,0,1,FALSE
100,4,0,0,1,FALSE
100,4,0,0,1,FALSE
100,3,0,0,1,FALSE
100,3,0,0,1,FALSE
100,3,0,0,1,FALSE
0,3,6,0,1,FALSE
0,0,1,1,0,FALSE
60,1,0,2,2,FALSE
84,1,2,2,2,TRUE
90,1,0,0,1,TRUE
91,1,0,0,1,TRUE
0,2,0,3,1,FALSE
16,1,0,2,2,FALSE
25,1,2,1,2,FALSE
0,0,2,0,0,FALSE
0,0,2,1,0,FALSE
0,1,0,0,2,TRUE
0,2,0,3,1,FALSE
44,2,0,2,1,FALSE
0,2,0,0,1,FALSE
0,3,0,4,1,FALSE
0,3,0,4,1,FALSE
74,2,0,0,1,TRUE
0,3,0,4,1,FALSE
82,2,3,7,1,TRUE
91,2,0,4,1,TRUE
0,0,1,2,0,FALSE
100,3,0,0,1,FALSE
100,2,2,0,1,FALSE
66,1,0,10,1,TRUE
0,2,0,0,1,FALSE
0,1,0,7,2,TRUE
40,1,2,0,1,TRUE
0,2,0,0,1,FALSE
100,3,0,0,1,FALSE
38,2,0,4,1,FALSE
0,0,0,4,0,FALSE
0,1,4,0,1,FALSE
100,2,1,4,2,FALSE
44,2,0,2,2,TRUE
0,1,0,2,1,FALSE
100,3,1,2,2,TRUE
0,0,1,1,0,FALSE
0,1,2,0,1,FALSE
44,1,0,5,2,TRUE
43,1,0,6,2,FALSE
73,2,0,0,1,FALSE
0,2,0,0,1,FALSE
93,2,9,22,1,FALSE
50,3,0,1,1,TRUE
77,1,0,1,1,TRUE
100,2,0,0,1,FALSE
0,1,2,2,2,FALSE
94,1,0,1,1,TRUE
100,3,1,5,2,TRUE
100,1,0,1,2,FALSE
18,2,0,1,1,FALSE
69,2,1,0,1,FALSE
76,2,0,4,1,FALSE
80,2,0,5,1,FALSE
0,1,0,2,2,FALSE
62,2,0,1,1,FALSE
70,2,0,1,1,TRUE
98,2,0,2,1,TRUE
0,1,0,5,1,FALSE
66,2,11,0,1,TRUE
90,2,2,12,2,TRUE
66,1,0,1,2,FALSE
0,1,0,3,1,FALSE
0,1,0,0,1,FALSE
75,1,7,14,2,TRUE
33,1,0,3,2,FALSE
75,1,6,3,2,FALSE
83,2,10,12,2,FALSE
0,2,0,2,1,FALSE
0,3,0,0,1,FALSE
0,0,1,0,0,FALSE
83,2,0,2,1,FALSE
0,2,0,0,1,FALSE
0,2,0,2,1,FALSE
0,2,0,2,1,FALSE
80,2,1,4,1,FALSE
0,2,0,2,1,FALSE
0,1,5,0,1,FALSE
0,0,1,0,0,FALSE
25,1,1,1,1,FALSE
100,3,0,0,1,FALSE
100,3,0,0,1,FALSE
75,2,3,2,1,FALSE
100,2,0,0,1,FALSE
100,2,0,0,1,FALSE
78,3,0,0,1,FALSE
98,1,2,1,2,TRUE
100,2,0,0,1,FALSE
0,3,0,1,1,TRUE
66,2,0,3,1,FALSE
33,2,1,2,1,FALSE
57,1,7,1,1,FALSE
66,2,0,3,1,TRUE
66,2,0,3,1,FALSE
50,2,0,2,1,TRUE
50,1,7,4,2,FALSE
75,2,4,2,1,FALSE
66,2,0,3,2,FALSE
0,0,2,0,0,FALSE
0,2,8,1,2,FALSE
0,3,1,0,1,FALSE
33,1,0,1,2,TRUE
0,0,1,1,0,FALSE
64,1,0,1,2,FALSE
0,2,0,2,1,TRUE
63,1,0,4,2,TRUE
71,1,2,6,2,FALSE
50,1,0,0,2,FALSE
50,2,0,7,1,FALSE
100,2,0,0,1,FALSE
68,3,0,2,1,FALSE
66,3,0,0,1,FALSE
73,2,0,4,2,TRUE
83,2,0,5,1,FALSE
78,2,0,3,1,FALSE
77,2,0,4,1,FALSE
0,1,1,2,3,FALSE
74,1,0,0,3,FALSE
100,1,0,0,1,TRUE
19,2,1,1,1,FALSE
33,2,0,1,1,FALSE
0,3,0,0,1,FALSE
37,1,2,0,1,FALSE
0,0,1,0,0,FALSE
0,0,1,1,0,FALSE
0,1,0,0,1,TRUE
89,1,0,2,1,FALSE
33,1,0,0,1,TRUE
81,2,0,2,2,FALSE
97,1,0,3,2,TRUE
73,1,1,5,2,TRUE
100,4,0,0,1,FALSE
100,3,1,44,2,TRUE
100,6,0,3,1,FALSE
50,5,0,1,1,FALSE
75,1,0,3,1,TRUE
78,2,2,19,2,FALSE
0,3,19,1,1,FALSE
61,1,0,0,1,FALSE
63,1,0,6,1,FALSE
0,3,1,1,1,FALSE
100,3,1,13,2,FALSE
0,1,0,4,2,FALSE
0,0,1,0,0,FALSE
0,1,0,0,1,FALSE
66,1,0,4,2,TRUE
83,3,2,0,1,TRUE
0,2,2,0,1,FALSE
99,3,0,4,1,TRUE
0,0,2,1,0,FALSE
97,4,0,2,1,TRUE
50,1,0,6,2,FALSE
33,1,0,3,1,TRUE
100,4,0,3,1,FALSE
89,1,0,5,2,FALSE
61,1,0,2,2,FALSE
0,3,1,0,1,TRUE
0,0,1,1,0,FALSE
25,2,1,1,1,TRUE
100,3,1,9,1,TRUE
100,2,3,0,1,FALSE
100,2,0,2,1,TRUE
71,1,0,0,1,TRUE
0,0,1,0,0,TRUE
0,3,0,3,1,TRUE
19,1,1,0,2,FALSE
100,3,0,0,1,FALSE
53,1,0,5,3,FALSE
50,1,0,0,2,FALSE
50,1,0,1,3,TRUE
0,2,2,4,1,FALSE
50,1,2,1,3,FALSE
96,2,2,9,2,FALSE
0,0,2,1,0,FALSE
72,1,0,6,2,TRUE
19,1,0,4,1,FALSE
0,0,1,0,0,TRUE
0,0,1,1,0,FALSE
0,0,1,1,0,FALSE
0,2,1,1,1,FALSE
69,1,0,1,3,FALSE
100,1,4,4,3,FALSE
100,2,0,1,1,FALSE
62,3,3,3,1,FALSE
83,4,0,0,1,FALSE
83,4,0,0,1,FALSE
100,3,6,6,1,TRUE
72,3,3,2,1,FALSE
62,3,5,4,1,FALSE
0,3,2,3,1,FALSE
44,2,0,2,1,FALSE
0,1,34,0,2,FALSE
61,1,0,5,2,TRUE
41,2,0,7,1,FALSE
41,2,0,3,1,FALSE
79,1,0,5,2,FALSE
100,2,9,0,1,FALSE
100,3,0,11,2,FALSE
100,6,0,14,2,FALSE
100,5,0,2,2,FALSE
100,5,0,3,2,FALSE
0,3,0,13,1,FALSE
100,5,0,4,2,FALSE
100,5,0,3,2,FALSE
100,6,0,0,1,FALSE
100,5,0,0,1,FALSE
100,5,0,1,1,FALSE
66,7,0,5,1,FALSE
50,6,1,0,1,FALSE
0,3,0,11,1,TRUE
100,6,0,0,1,FALSE
100,6,0,0,1,FALSE
100,6,0,1,1,FALSE
0,2,0,8,1,TRUE
100,5,0,3,2,FALSE
60,2,0,8,1,FALSE
100,2,0,4,2,FALSE
100,5,3,12,2,FALSE
0,2,0,1,1,FALSE
0,3,0,5,1,FALSE
100,5,0,1,2,FALSE
0,5,0,0,1,FALSE
0,3,0,5,1,FALSE
0,3,0,5,1,FALSE
100,4,0,13,1,FALSE
100,5,0,0,1,FALSE
100,5,0,0,1,FALSE
100,5,0,1,1,FALSE
100,5,0,1,1,FALSE
100,5,0,1,1,FALSE
0,3,0,9,1,FALSE
100,3,0,5,1,TRUE
100,5,2,0,1,FALSE
100,6,0,0,1,FALSE
100,6,0,0,1,FALSE
100,5,1,0,1,FALSE
100,6,0,0,1,FALSE
100,5,0,1,1,FALSE
100,5,0,1,1,FALSE
19,2,0,8,1,FALSE
0,3,0,3,1,FALSE
100,5,0,1,1,FALSE
