"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
"10","6","0","10","33","35","0","10","6","0.851851852","165","1","1","0.950617284","0.351851852","3","9","15.2","2","0.9","No"
"17","4","0","15","62","78","4","14","12","0.8125","416","0.8","1","0.719298246","0.205882353","0","0","23.17647059","16","2.8235","No"
"8","4","0","7","39","4","0","7","7","0.714285714","277","1","0","0.917647059","0.46875","4","4","32.875","5","1.375","No"
"5","3","0","8","41","0","0","8","5","0.5","230","1","0","0.902439024","0.4","2","2","44.4","1","0.8","No"
"19","5","0","14","45","25","4","10","16","0.488888889","458","0.8","0","0.85046729","0.298245614","4","15","22.57894737","4","1.8421","Yes"
"17","1","0","4","58","130","1","4","5","0.921875","630","0.25","0","0","0.129411765","0","0","35.82352941","4","2.1176","Yes"
"4","1","0","4","5","0","3","1","4","0.333333333","24","1","0","0","0.875","0","0","4.75","1","0.75","No"
"4","1","0","1","13","6","0","1","4","2","45","0","0","0","0.625","0","0","10.25","2","1","No"
"2","3","0","4","15","1","0","4","0","2","59","0","0","0.952380952","0.666666667","1","1","28.5","1","0.5","No"
"50","3","2","55","123","919","25","30","47","0.78425656","918","1","1","0.384615385","0.064444444","2","5","17.22","6","1.88","Yes"
"8","3","0","15","77","6","1","14","5","0.825396825","585","1","1","0.840909091","0.35","0","0","71","10","3.875","Yes"
"42","3","11","39","96","0","11","28","40","0","328","1","1","0.474358974","0.073412698","2","2","6.785714286","6","1.1667","No"
"31","3","2","20","97","307","3","17","24","0.884126984","1137","1","2","0.552238806","0.209677419","2","2","35","18","1.871","Yes"
"1","2","0","1","2","0","0","1","1","2","4","0","0","1","1","0","0","3","0","0","No"
"1","6","1","3","2","0","2","1","1","2","4","0","0","1","1","0","0","3","0","0","No"
"4","2","0","6","14","0","1","6","3","0","96","1","1","0.916666667","0.5","1","3","22.75","5","1.75","No"
"9","2","0","0","23","0","0","0","9","0.53125","250","1","0","0.5625","0.388888889","1","2","26.33333333","1","0.7778","No"
"4","1","0","3","25","4","1","2","1","0.333333333","183","1","0","0","0.583333333","0","0","44.25","3","1.25","No"
"2","2","0","9","28","1","1","8","2","2","268","0","0","0.958333333","1","1","1","133","1","0.5","Yes"
"6","3","0","5","35","0","0","5","3","0.866666667","300","1","0","0.880952381","0.444444444","1","1","48.5","1","0.8333","No"
"5","1","1","35","11","4","33","2","5","0.25","54","1","0","0","0.533333333","0","0","9.6","1","0.6","No"
"18","5","0","15","58","39","0","15","16","0.607843137","316","1","1","0.862903226","0.268518519","4","7","16.38888889","4","1.2222","No"
"5","3","3","8","12","2","6","2","5","0.625","49","1","0","0.902439024","0.466666667","0","0","8.4","1","0.8","No"
"2","2","0","1","6","1","0","1","1","2","20","0","0","0.875","0.75","1","1","9","1","0.5","No"
"4","2","0","6","10","0","4","2","4","0.333333333","125","1","0","0.75","0.5","0","0","29.5","2","1","No"
"7","3","0","6","26","15","2","5","6","0.833333333","237","0.5","0","0.860465116","0.285714286","1","1","32.57142857","1","0.8571","No"
"16","1","3","15","56","86","4","12","6","0.8","372","1","2","0","0.226666667","0","0","22.0625","14","2","No"
"7","1","0","24","8","3","24","0","7","0.666666667","43","1","0","0","0.714285714","0","0","4.714285714","1","0.8571","No"
"33","1","0","29","100","420","19","25","22","0.902777778","1585","0.333333333","0","0","0.28125","0","0","46.21212121","17","2.1818","Yes"
"3","2","0","8","20","3","1","7","2","1","151","0","0","0.92","0.5","0","0","48.33333333","1","0.6667","No"
"3","4","3","32","9","3","28","4","2","2","23","0","0","0.988636364","0.666666667","3","4","6.666666667","2","0.6667","No"
"3","2","0","3","8","0","2","1","3","0","32","1","0","0.75","0.555555556","0","0","9.333333333","1","0.6667","No"
"31","1","0","5","68","407","2","3","13","0.904761905","624","0.904761905","2","0","0.316129032","0","0","18.4516129","11","1.4516","No"
"17","3","0","19","67","112","6","13","14","0.770833333","468","1","1","0.652173913","0.183006536","1","1","26.17647059","16","2.7059","Yes"
"1","1","0","2","1","0","2","0","1","2","1","0","0","0","1","0","0","0","1","1","No"
"10","2","0","4","30","27","1","3","5","0.761904762","252","1","1","0.357142857","0.283333333","1","1","23.5","2","1","No"
"16","1","3","13","39","80","6","7","12","0.876190476","341","0.857142857","0","0","0.285714286","0","0","19.875","8","1.75","Yes"
"16","3","0","3","41","84","1","2","16","0.674074074","559","1","2","0.580645161","0.25","2","8","33.375","1","0.8125","Yes"
"3","5","0","7","14","0","4","3","2","0.25","92","1","1","0.953488372","0.555555556","1","1","29","8","3","No"
"7","1","0","9","7","21","8","1","7","2","7","0","0","0","1","0","0","0","1","1","No"
"5","1","0","3","9","0","1","2","5","0.666666667","64","1","0","0","0.533333333","0","0","11.2","1","0.8","No"
"8","3","0","11","45","16","1","10","4","0.771428571","216","0.6","0","0.840909091","0.270833333","1","1","25.375","4","1.875","No"
"14","2","0","18","63","65","9","13","2","0.879120879","322","1","3","0.586206897","0.230769231","1","1","21.5","2","0.9286","Yes"
"12","1","0","2","42","0","1","1","12","0.386363636","236","1","0","0","0.444444444","0","0","18.33333333","4","1.5833","Yes"
"6","1","0","2","11","3","1","1","3","0.6","56","1","0","0","0.666666667","0","0","8","1","0.8333","No"
"2","4","0","5","15","1","0","5","1","2","67","0","0","0.980392157","1","1","2","32.5","4","2","No"
"5","1","0","7","5","10","6","1","5","2","5","0","0","0","0.4","0","0","0","1","1","No"
"8","1","0","2","33","4","2","1","5","0.673469388","269","0.714285714","1","0","0.416666667","0","0","31.75","4","1.75","No"
"7","4","0","14","26","0","5","9","7","0.458333333","199","1","2","0.853658537","0.392857143","1","3","26.85714286","5","2.5714","No"
"5","1","0","6","13","0","5","1","5","0","69","1","0","0","0.533333333","0","0","12.6","3","1.2","No"
"14","3","0","8","34","65","0","8","14","0.91025641","404","1","1","0.74","0.595238095","1","2","27","2","1","No"
"7","1","0","2","7","21","2","0","7","2","7","0","0","0","0.642857143","0","0","0","1","1","No"
"30","3","1","14","89","301","1","13","30","0.935532234","844","0.826086957","2","0.560606061","0.207407407","3","3","26.36666667","39","2.5","No"
"4","1","0","2","7","6","1","1","4","2","20","0","0","0","0.875","0","0","4","1","0.75","No"
"1","5","0","1","2","0","0","1","1","2","4","0","0","1","1","0","0","3","0","0","No"
"5","1","2","5","15","0","4","1","4","0.5","137","1","0","0","0.9","0","0","25.2","4","1.8","No"
"1","4","0","1","3","0","1","0","1","2","6","0","0","1","1","0","0","5","0","0","No"
"3","1","0","7","14","3","1","6","1","2","88","0","0","0","0.444444444","0","0","28.33333333","1","0.6667","Yes"
"5","1","0","2","7","4","2","0","0","0.5","39","1","0","0","0.7","0","0","6.2","1","0.6","No"
"16","1","0","13","74","50","0","13","12","0.937037037","635","1","1","0","0.288888889","0","0","37.5625","9","2.6875","No"
"5","3","0","9","24","10","1","9","3","2","137","0","0","0.882352941","0.4","0","0","26.4","6","2.8","No"
"8","1","0","80","19","18","79","1","6","0.428571429","99","0.75","1","0","0.392857143","0","0","10.875","3","0.625","No"
"14","3","0","10","44","0","0","10","14","0.730769231","199","1","1","0.74","0.255102041","2","4","12.92857143","2","1.4286","No"
"1","3","0","6","2","0","6","0","1","2","5","0","0","1","1","0","0","4","0","0","No"
"2","2","0","9","24","1","1","8","2","2","147","0","0","0.958333333","1","0","0","72.5","1","0.5","No"
"0","1","0","4","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","No"
"5","4","0","1","9","10","1","0","3","0.75","81","1","0","0.924528302","0.44","2","2","15","5","2","No"
"30","4","0","19","93","317","1","19","23","0.912972085","949","1","5","0.728971963","0.238095238","3","4","29.93333333","3","1.1","Yes"
"17","1","0","8","74","14","3","5","16","0.866071429","599","0.285714286","1","0","0.163398693","1","1","33.41176471","8","1.5294","Yes"
"3","5","0","9","11","3","5","4","3","2","76","0","0","0.953488372","0.666666667","1","1","24.33333333","4","1.6667","No"
"2","3","0","3","8","1","1","3","2","2","33","0","0","0.96969697","1","0","0","15.5","1","0.5","No"
"24","1","0","23","24","276","3","20","24","2","24","0","0","0","0.089285714","0","0","0","1","1","No"
"8","3","0","4","18","10","0","4","6","0.714285714","172","1","0","0.840909091","0.75","0","0","20.125","4","1.75","No"
"6","3","0","5","24","1","0","5","6","0.7","137","1","0","0.880952381","0.416666667","3","3","21.16666667","1","0.8333","No"
"19","4","0","18","40","23","6","16","19","0.688888889","386","1","1","0.604651163","0.119298246","2","4","19.05263158","11","1.7368","No"
"4","4","0","3","7","0","1","2","4","0","161","1","0","0.928571429","0.75","2","4","38.5","1","0.5","No"
"5","1","0","1","19","0","1","0","3","0.5","108","1","0","0","0.533333333","0","0","20.2","3","1.4","No"
"7","3","0","7","38","0","0","7","7","0.666666667","262","1","0","0.860465116","0.342857143","2","2","35.71428571","1","0.8571","No"
"9","3","0","0","16","34","0","0","8","0","60","1","0","0.8","0.666666667","1","1","5.555555556","2","1","No"
"3","5","0","2","8","0","2","0","3","0","28","1","0","0.928571429","0.666666667","0","0","8","1","0.3333","No"
"7","4","0","9","50","21","0","9","1","2","686","0","0","0.930232558","0.714285714","4","4","97","21","5.4286","No"
"3","1","0","2","3","3","2","0","3","1.5","4","0","0","0","0.666666667","0","0","0","1","1","No"
"8","1","0","4","15","6","4","0","7","0.571428571","286","1","0","0","0.541666667","0","0","34.5","13","2.375","No"
"1","1","0","3","1","0","3","1","1","2","1","0","0","0","1","0","0","0","1","1","No"
"3","2","0","8","22","3","1","7","2","1","152","0","0","0.866666667","0.5","0","0","48.66666667","1","0.6667","No"
"9","2","0","7","50","14","2","5","8","0.5625","348","1","1","0.884057971","0.481481481","2","4","37.22222222","8","3.4444","No"
"7","5","0","9","26","0","5","4","7","0.666666667","263","0","0","0.863636364","0.342857143","2","5","36","8","3","No"
"12","4","0","5","60","16","0","5","8","0.902097902","720","0.538461538","1","0.876404494","0.305555556","1","2","57.91666667","3","1.0833","No"
"9","1","0","4","18","14","3","1","4","0.65625","88","1","0","0","0.518518519","0","0","8.333333333","1","0.8889","No"
"48","3","0","22","151","498","0","22","38","0.860883797","1000","1","4","0.44047619","0.122222222","1","3","19.5625","2","1.125","Yes"
"4","3","0","5","16","0","0","5","4","0.333333333","95","1","0","0.914285714","0.75","0","0","22.25","1","0.75","No"
"21","1","0","2","35","38","2","0","17","0.631818182","617","0.818181818","0","0","0.293650794","0","0","27.85714286","3","0.8571","Yes"
"12","1","0","6","34","4","3","4","6","0.651515152","367","1","0","0","0.3125","0","0","29.08333333","1","0.8333","No"
"4","3","0","5","10","2","0","5","4","0.666666667","48","1","0","0.925","0.5","0","0","10.5","1","0.75","No"
"8","1","0","4","39","22","1","3","6","0.785714286","377","0.5","0","0","0.166666667","0","0","45.875","3","1.25","No"
"10","3","1","14","61","19","1","13","8","0.80952381","543","1","0","0.804347826","0.266666667","2","2","52.6","5","1.4","Yes"
"28","4","5","23","45","348","6","23","28","0.037037037","204","1","0","0.564516129","0.079192547","0","0","6.25","4","1.2143","No"
"4","1","0","3","13","6","3","0","4","2","86","0","0","0","0.333333333","1","1","20.5","8","3.5","No"
"6","1","0","11","6","15","10","1","6","1.2","10","0","0","0","0.722222222","0","0","0","1","1","No"
"32","2","0","4","40","330","2","2","2","0.772759857","2011","0.777777778","1","0.225","0.20625","1","1","60.4375","26","4.0938","No"
"37","1","0","51","146","654","46","8","33","0.941358025","2046","0.777777778","0","0","0.283333333","0","0","54.05405405","29","2.8108","Yes"
"1","1","0","2","1","0","1","2","1","2","1","0","0","0","1","0","0","0","1","1","No"
"10","1","0","3","13","31","1","2","10","0.703703704","76","1","1","0","0.375","0","0","6.3","2","1.1","No"
"28","3","0","26","89","246","17","14","16","0.771604938","817","1","0","0.578125","0.241071429","1","5","27.96428571","16","2.4286","Yes"
"11","2","0","6","26","0","4","2","11","0.58","181","1","0","0.529411765","0.409090909","0","0","15","1","0.7273","No"
"5","5","0","4","19","4","1","3","4","0.25","107","1","0","0.903225806","0.7","2","5","20.2","1","0.6","No"
"10","3","0","6","44","21","1","6","7","0.740740741","367","1","0","0.804347826","0.45","0","0","35.1","2","1.1","No"
"10","3","2","7","26","29","2","5","6","0.555555556","162","1","0","0.804347826","0.5","0","0","15","4","1.2","No"
"20","3","0","11","71","124","7","6","15","0.782894737","698","0.625","0","0.625","0.3","2","3","33.5","6","2","Yes"
"3","4","0","9","9","3","5","4","2","2","23","0","0","0.988636364","0.666666667","3","4","6.666666667","2","0.6667","No"
"38","4","1","31","169","453","3","28","22","0.869565217","2236","1","2","0.684210526","0.144144144","0","0","57.23684211","5","1.2632","Yes"
"8","1","0","3","38","6","0","3","8","0.619047619","233","1","0","0","0.375","0","0","27.75","6","1.75","Yes"
"2","3","0","3","7","1","1","3","2","2","23","0","0","0.96969697","1","0","0","10.5","1","0.5","No"
"6","3","0","6","26","3","1","6","4","0.4","134","1","0","0.880952381","0.5","0","0","21","2","1","No"
"0","1","0","1","0","0","1","0","0","2","24","0","0","0","0","0","0","0","0","0","Yes"
"5","1","1","5","7","6","5","0","5","0.75","32","1","0","0","0.7","0","0","5","1","0.8","No"
"7","1","0","3","22","0","3","1","6","0.555555556","112","1","0","0","0.476190476","0","0","14.57142857","4","1.4286","No"
"5","4","0","3","20","4","1","2","4","0.833333333","168","0.666666667","0","0.896551724","0.466666667","2","4","32","1","0.6","Yes"
"36","3","1","19","106","272","4","15","26","0.862857143","712","1","3","0.513888889","0.175","0","0","18.36111111","12","1.3889","No"
"2","1","0","4","2","1","3","2","2","2","2","0","0","0","0.75","0","0","0","1","1","No"
"1","1","0","5","1","0","4","1","1","2","1","0","0","0","1","0","0","0","1","1","No"
"8","3","0","10","39","0","0","10","6","0.628571429","330","1","1","0.840909091","0.325","0","0","39.625","1","0.875","Yes"
"2","1","0","5","30","0","0","5","0","0","189","1","2","0","0.6","0","0","92","10","5","No"
"4","3","0","3","18","4","0","3","3","0.666666667","152","1","0","0.925","0.75","1","1","36.75","1","0.75","No"
"31","2","0","8","77","317","5","3","22","0.858333333","615","0.916666667","0","0.469387755","0.14","1","1","18.4516129","5","1.5161","Yes"
"10","3","0","7","57","19","0","7","9","0.833333333","518","0.875","0","0.804347826","0.34","2","2","50","2","1","Yes"
"8","3","0","11","33","0","6","5","6","0.428571429","181","1","0","0.833333333","0.3125","1","1","21.375","5","2","No"
"35","3","0","14","90","519","4","10","25","0.909090909","815","1","3","0.536231884","0.171428571","0","0","21.97142857","7","1.4","No"
"14","1","0","8","19","45","8","0","14","0.576923077","138","1","0","0","0.371428571","0","0","8.571428571","3","0.9286","No"
"4","4","0","8","26","0","0","8","3","0.333333333","125","1","1","0.944444444","0.4","2","2","30","5","1.75","Yes"
"7","3","0","9","36","1","0","9","7","0.708333333","250","1","2","0.860465116","0.285714286","2","2","34.14285714","1","0.8571","Yes"
"15","3","0","3","37","41","1","2","14","0.696428571","437","0.75","1","0.454545455","0.311111111","1","2","27.33333333","1","0.8","Yes"
"1","1","0","5","1","0","4","1","1","2","1","0","0","0","1","0","0","0","1","1","No"
"15","1","0","8","71","55","4","5","9","0.793650794","616","1","0","0","0.219047619","0","0","39.46666667","3","0.8667","Yes"
"2","2","0","6","11","1","1","5","2","2","41","0","0","0.958333333","1","0","0","19.5","1","0.5","No"
"6","3","0","6","18","5","0","6","5","0.733333333","95","1","0","0.880952381","0.5","0","0","14.33333333","1","0.8333","No"
"4","1","0","5","4","6","4","1","4","2","4","0","0","0","0.5","0","0","0","1","1","No"
"9","3","0","9","34","10","0","9","7","0.729166667","214","1","0","0.840909091","0.3125","1","1","22.11111111","6","1.4444","Yes"
"7","3","0","7","23","0","0","7","7","0.625","145","1","0","0.860465116","0.342857143","1","1","19.14285714","5","1.4286","No"
"5","1","0","13","5","10","13","0","5","2","5","0","0","0","0.533333333","0","0","0","1","1","No"
"19","3","0","8","52","119","2","8","9","0.869047619","523","0.928571429","2","0.672727273","0.169590643","0","0","25.78947368","7","1.4737","Yes"
"1","1","0","13","1","0","12","1","1","2","1","0","0","0","1","0","0","0","1","1","No"
"7","5","0","5","17","0","1","4","5","0.777777778","107","1","0","0.848484848","0.476190476","2","5","13.85714286","5","1.2857","No"
"3","1","1","7","9","0","5","2","3","0","47","1","0","0","0.666666667","0","0","14.33333333","1","0.6667","Yes"
"6","4","0","10","33","0","0","10","6","0.6","511","1","0","0.939759036","0.555555556","1","1","83.5","1","0.8333","Yes"
"10","4","0","17","36","3","5","12","10","0.583333333","253","1","2","0.795454545","0.266666667","1","3","23.9","7","2.3","No"
"2","1","0","3","2","1","3","0","2","2","2","0","0","0","0.75","0","0","0","1","1","No"
"20","3","0","14","69","130","1","13","16","0.846889952","819","1","4","0.660714286","0.25","2","2","39.4","25","3.05","Yes"
"2","2","0","7","9","1","3","4","2","2","31","0","0","0.923076923","0.666666667","0","0","14.5","1","0.5","No"
"8","1","0","1","14","28","1","0","8","2","271","0","0","0","0.45","0","0","32.875","7","2.75","No"
"23","1","0","14","113","173","1","14","5","0.751196172","1964","0.894736842","0","0","0.144628099","0","0","83.56521739","50","4.3913","No"
"1","1","0","8","1","0","6","2","1","2","3","0","0","0","1","0","0","0","1","1","No"
"9","1","0","3","19","8","2","1","9","0.53125","119","1","0","0","0.518518519","0","0","11.77777778","3","1.4444","No"
"4","3","0","3","17","4","0","3","3","1","99","1","0","0.925","0.75","1","1","23.25","2","1","No"
"6","2","0","1","12","0","1","0","6","0","62","1","0","0.5","0.458333333","1","1","9","1","0.8333","No"
"3","1","0","23","3","3","23","0","3","2","3","0","0","0","1","0","0","0","1","1","No"
"4","2","0","4","15","0","1","3","4","0.333333333","109","1","0","0.75","0.5","0","0","25.75","1","0.75","No"
"11","3","0","11","38","0","0","11","11","0.7","250","1","1","0.787234043","0.454545455","1","1","21.36363636","2","1.4545","No"
"18","4","0","12","84","83","1","12","11","0.960151803","1202","1","1","0.821052632","0.181818182","2","2","64.05555556","8","1.9444","Yes"
"5","1","0","1","11","6","1","0","5","0.65","153","1","0","0","0.5","0","0","28.6","5","1.4","Yes"
"6","3","0","11","23","1","4","7","5","0.8","95","0.666666667","2","0.882352941","0.6","0","0","14.33333333","3","1.3333","No"
"85","3","0","35","227","2766","7","35","78","0.944444444","2412","0.96969697","10","0.308333333","0.136904762","3","3","26.98823529","13","1.6706","Yes"
"1","4","0","1","2","0","0","1","1","2","4","0","0","1","1","0","0","3","0","0","No"
"6","1","0","5","6","15","4","1","6","2","6","0","0","0","0.444444444","0","0","0","1","1","No"
"3","1","0","1","5","3","1","0","3","2","24","0","0","0","0.666666667","0","0","7","4","1.6667","No"
"3","3","2","6","6","1","5","1","3","0.5","25","1","0","0.882352941","0.833333333","1","1","7","3","1.3333","No"
"3","5","1","7","14","3","6","2","3","2","52","0","0","0.96875","0.555555556","1","1","16.33333333","3","1.6667","No"
"5","3","0","5","19","0","0","5","5","0.666666667","100","1","0","0.902439024","0.533333333","1","1","18.4","1","0.8","No"
"4","1","0","7","22","6","2","5","2","2","121","0","0","0","0.75","0","0","29.25","4","1.5","No"
"4","1","0","4","13","0","1","3","4","0.666666667","60","1","1","0","0.75","0","0","13.25","1","0.75","No"
"7","3","0","5","53","19","0","5","1","0.916666667","404","0.5","1","0.93258427","0.485714286","3","11","56.42857143","12","2.4286","Yes"
"2","2","0","1","6","1","0","1","1","2","20","0","0","0.875","0.75","1","1","9","1","0.5","No"
"1","1","0","2","1","0","1","1","1","2","1","0","0","0","1","0","0","0","1","1","No"
"20","1","0","4","42","130","0","4","18","0.736842105","376","1","1","0","0.284210526","0","0","17.45","3","1.15","No"
"4","3","0","6","17","0","2","4","4","0.833333333","70","0.5","0","0.909090909","0.583333333","0","0","16","3","1.5","No"
"20","4","0","11","91","108","1","10","15","0.776315789","962","1","0","0.804123711","0.2125","0","0","46.3","3","1.1","Yes"
"7","1","0","3","25","0","1","2","7","0.541666667","211","1","0","0","0.476190476","0","0","28.57142857","5","2","Yes"
"13","1","0","5","32","70","3","2","9","0.833333333","158","1","1","0","0.083333333","0","0","10.84615385","2","0.9231","No"
"35","1","0","6","73","353","4","2","34","0.809597523","790","0.789473684","0","0","0.16","1","1","21.02857143","4","1.2","No"
"1","1","0","0","2","0","0","0","1","2","6","0","0","0","1","0","0","3","0","0","No"
"15","3","0","16","78","69","0","16","10","0.826530612","502","1","0","0.725490196","0.233333333","1","1","32","6","1.4","Yes"
"5","2","0","11","23","10","1","10","4","1","130","0","0","0.764705882","0.5","0","0","24.8","1","0.8","No"
"33","2","0","6","44","322","2","4","5","0.857469512","4238","0.780487805","1","0.138888889","0.257575758","1","1","126.1818182","32","5.6061","No"
"30","1","0","34","111","363","14","22","22","0.845735027","1004","0.789473684","6","0","0.108374384","0","0","31.83333333","11","1.9333","Yes"
"11","1","0","3","36","51","3","0","8","1.01","314","0.6","0","0","0.22","0","0","26.63636364","4","1.3636","No"
"8","5","0","6","26","0","1","5","5","0.571428571","173","1","0","0.823529412","0.375","2","5","20.25","4","1.125","No"
"23","1","0","32","57","147","28","6","19","0.805194805","441","1","1","0","0.313043478","0","0","17.86956522","8","1.8696","Yes"
"25","3","0","32","38","0","5","27","25","0","189","1","0","0.555555556","0.08","1","1","6.52","1","0.96","No"
"4","1","0","6","5","6","5","1","4","2","16","0","0","0","0.875","0","0","3","1","0.75","No"
"11","5","0","12","38","1","5","7","11","0.84","394","0.5","0","0.791666667","0.215909091","1","4","33.90909091","8","2.7273","No"
"11","1","0","11","54","17","1","10","11","0.766666667","437","1","4","0","0.191919192","0","0","37.90909091","7","1.5455","Yes"
"3","1","0","0","7","0","0","0","3","0","19","1","0","0","0.666666667","0","0","5","1","0.6667","No"
"10","3","0","2","20","21","0","2","9","0.6","132","1","0","0.804347826","0.4","1","1","11.7","1","0.9","No"
"30","2","59","138","52","361","135","7","20","0.86637931","318","1","4","0.236842105","0.195833333","1","3","9.333333333","4","1.2","Yes"
"3","2","0","5","12","3","1","4","1","2","40","0","0","0.857142857","0.666666667","0","0","12.33333333","1","0.6667","No"
"9","5","0","5","28","12","0","5","8","0.5","217","1","0","0.8","0.481481481","2","5","22.66666667","1","0.7778","No"
"4","2","0","10","26","6","1","9","2","1","195","0","0","0.884615385","0.5","0","0","47.5","10","3","No"
