PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,HeuBug
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,0,0,3,0,TRUE
0,0,0,0,0,FALSE
100,2,1,8,1,TRUE
0,3,0,0,1,FALSE
0,3,0,0,1,FALSE
61,2,2,1,1,FALSE
42,2,0,8,1,FALSE
42,2,0,7,2,TRUE
66,2,0,3,1,FALSE
42,2,0,9,1,FALSE
0,3,0,5,1,FALSE
88,2,3,17,1,FALSE
0,3,0,7,1,FALSE
0,3,0,7,1,FALSE
57,2,0,8,1,FALSE
50,2,2,3,2,FALSE
62,3,0,7,2,FALSE
50,2,9,7,2,FALSE
69,2,3,23,3,FALSE
0,3,0,8,1,FALSE
11,3,0,8,1,FALSE
0,3,0,8,1,FALSE
42,2,0,10,1,TRUE
33,2,0,7,1,FALSE
42,2,0,8,2,FALSE
0,0,4,1,0,FALSE
0,0,5,1,0,FALSE
50,2,0,3,1,FALSE
64,2,0,3,2,FALSE
0,3,0,7,1,FALSE
56,2,0,7,1,FALSE
28,2,0,9,2,FALSE
0,3,0,11,1,TRUE
0,3,0,9,1,FALSE
0,3,0,9,1,FALSE
0,3,0,10,1,TRUE
0,3,0,8,1,FALSE
0,3,0,13,1,TRUE
71,2,19,19,4,FALSE
0,3,0,10,1,TRUE
0,3,0,10,1,FALSE
33,3,0,12,1,FALSE
33,3,0,10,1,FALSE
0,3,0,9,1,TRUE
0,3,0,9,1,FALSE
0,3,0,9,1,FALSE
0,3,0,10,1,FALSE
0,3,0,10,1,FALSE
33,3,0,10,1,FALSE
0,3,0,10,1,FALSE
0,3,0,10,1,FALSE
33,3,0,10,1,FALSE
60,2,0,11,1,FALSE
58,2,0,13,2,FALSE
42,3,0,9,2,FALSE
42,3,0,11,2,FALSE
37,2,0,12,2,FALSE
66,4,0,8,1,FALSE
0,4,0,8,1,FALSE
0,4,0,8,1,FALSE
33,3,3,10,2,FALSE
73,2,1,9,2,FALSE
50,3,0,11,2,FALSE
69,2,0,10,2,FALSE
70,3,0,8,2,FALSE
33,2,0,7,1,FALSE
0,3,0,20,2,FALSE
42,3,0,18,2,FALSE
63,2,0,8,1,FALSE
66,3,0,10,2,TRUE
0,3,0,9,2,TRUE
0,3,0,9,1,FALSE
70,2,0,8,2,TRUE
0,3,0,9,2,FALSE
0,2,0,9,1,TRUE
42,2,0,7,1,FALSE
33,2,0,7,1,FALSE
94,1,0,16,2,TRUE
97,1,0,25,1,TRUE
0,0,1,3,0,FALSE
0,2,0,8,3,FALSE
0,3,0,9,1,TRUE
0,3,0,9,1,FALSE
0,3,0,9,4,FALSE
0,3,0,8,1,FALSE
0,3,0,8,1,FALSE
0,3,0,8,1,FALSE
72,2,18,12,4,FALSE
0,3,0,10,1,FALSE
0,3,0,10,1,FALSE
33,3,0,10,1,FALSE
0,3,0,9,1,FALSE
0,3,0,9,1,FALSE
0,3,0,9,1,FALSE
0,3,0,10,1,FALSE
0,3,0,10,1,FALSE
33,3,0,10,1,FALSE
0,3,0,10,1,FALSE
0,3,0,10,1,FALSE
33,3,0,10,1,FALSE
0,3,0,1,1,FALSE
61,2,0,8,3,FALSE
70,2,0,9,1,FALSE
42,2,0,8,2,FALSE
58,3,0,13,1,FALSE
42,3,0,8,2,FALSE
42,2,0,8,2,FALSE
0,3,0,5,1,FALSE
42,2,1,9,1,FALSE
0,0,4,1,0,FALSE
50,2,0,7,1,FALSE
72,3,0,10,2,FALSE
65,2,0,14,3,FALSE
0,0,2,0,0,FALSE
0,0,2,1,0,FALSE
67,2,4,15,1,FALSE
25,3,0,0,1,FALSE
0,2,0,0,1,FALSE
25,2,0,2,1,FALSE
95,1,0,0,1,FALSE
65,1,0,1,1,FALSE
95,2,0,0,1,FALSE
16,2,1,0,1,FALSE
68,1,2,1,1,FALSE
45,1,2,0,1,FALSE
0,3,0,12,1,FALSE
25,2,6,4,1,FALSE
60,2,0,3,2,FALSE
65,3,0,9,2,FALSE
70,2,0,8,2,FALSE
50,2,0,8,1,FALSE
62,2,0,11,1,FALSE
33,2,0,8,1,FALSE
62,2,2,4,2,FALSE
54,2,0,11,2,FALSE
72,3,0,12,1,FALSE
50,3,0,15,1,FALSE
33,2,0,9,1,TRUE
28,2,0,10,2,FALSE
100,3,0,1,2,FALSE
0,2,1,8,3,FALSE
88,1,85,10,2,FALSE
96,1,0,0,1,FALSE
0,0,5,1,0,FALSE
33,2,0,7,1,TRUE
42,2,0,10,1,TRUE
50,2,0,9,2,FALSE
65,2,0,10,1,FALSE
55,2,0,9,2,FALSE
64,2,3,11,1,FALSE
0,3,0,8,1,FALSE
0,3,0,8,1,FALSE
0,3,0,8,1,FALSE
25,2,0,7,2,FALSE
42,2,0,7,2,TRUE
0,3,0,9,1,FALSE
0,3,0,10,1,FALSE
0,2,0,8,2,FALSE
66,2,0,8,2,FALSE
58,2,0,8,1,FALSE
64,2,0,21,1,FALSE
50,3,1,3,2,FALSE
0,2,0,8,2,FALSE
61,2,0,8,2,FALSE
58,2,0,9,1,FALSE
54,2,0,13,1,FALSE
0,2,0,8,2,FALSE
0,3,0,6,1,FALSE
33,2,1,8,1,FALSE
0,2,0,7,1,FALSE
42,2,1,8,2,FALSE
60,2,0,12,2,FALSE
0,3,0,6,1,FALSE
33,2,1,8,1,FALSE
68,2,0,8,4,FALSE
33,2,0,8,1,FALSE
0,2,0,8,3,FALSE
0,3,0,1,1,FALSE
0,0,4,1,0,FALSE
0,0,5,4,0,FALSE
0,0,12,0,0,FALSE
0,0,32,0,0,FALSE
33,2,0,9,1,FALSE
0,4,0,1,1,FALSE
69,2,0,12,1,FALSE
0,1,0,4,1,FALSE
8,1,0,42,1,FALSE
57,2,0,8,1,FALSE
57,2,0,10,2,FALSE
0,0,0,99,0,FALSE
63,2,1,12,1,FALSE
0,3,0,7,1,FALSE
69,2,0,15,1,FALSE
50,2,0,8,2,FALSE
55,2,4,9,1,FALSE
0,3,0,9,1,FALSE
0,3,0,8,1,FALSE
0,3,0,8,1,FALSE
0,2,0,7,2,FALSE
0,2,0,4,2,FALSE
66,2,0,13,3,FALSE
0,3,0,6,1,FALSE
98,1,0,20,2,FALSE
99,1,2,3,1,FALSE
77,1,0,3,2,FALSE
45,1,0,6,3,FALSE
77,1,0,0,1,FALSE
0,1,9,0,1,FALSE
0,0,15,1,0,FALSE
99,1,1,119,2,TRUE
0,2,0,24,2,TRUE
90,1,0,70,1,TRUE
0,0,1,11,0,TRUE
0,0,72,1,0,FALSE
0,0,1,6,0,TRUE
0,0,68,1,0,FALSE
60,2,1,19,1,FALSE
91,1,0,3,1,FALSE
67,1,2,14,2,TRUE
93,1,2,64,2,TRUE
50,3,1,4,1,TRUE
0,4,0,4,1,TRUE
50,3,0,4,1,TRUE
0,2,2,18,1,TRUE
0,3,0,6,1,TRUE
0,3,0,11,1,TRUE
0,2,0,9,1,TRUE
86,1,0,23,2,TRUE
0,2,0,10,1,TRUE
70,3,0,15,1,TRUE
70,2,3,16,1,TRUE
98,1,0,2,3,TRUE
66,2,0,10,1,FALSE
96,1,0,24,3,TRUE
14,1,1,18,2,TRUE
0,0,1,4,0,TRUE
83,2,2,2,1,FALSE
0,1,0,7,2,FALSE
0,1,0,2,2,FALSE
0,0,7,1,0,FALSE
0,1,0,3,2,FALSE
0,1,0,4,2,FALSE
0,1,0,7,2,FALSE
0,1,0,7,2,FALSE
0,1,0,23,2,TRUE
0,0,1,1,0,FALSE
50,2,0,16,1,TRUE
72,2,0,9,1,FALSE
56,2,0,20,1,FALSE
66,2,0,9,1,FALSE
64,2,0,13,1,TRUE
79,2,0,7,1,TRUE
0,2,0,7,1,FALSE
100,1,3,5,1,FALSE
0,1,0,1,1,FALSE
68,1,3,5,1,FALSE
40,2,0,6,1,FALSE
0,3,0,3,1,TRUE
50,2,0,5,1,TRUE
0,3,0,2,1,FALSE
0,3,0,1,1,FALSE
0,4,0,3,1,FALSE
0,3,1,3,1,FALSE
0,3,0,2,1,FALSE
0,3,0,5,1,FALSE
77,3,2,12,1,FALSE
75,3,0,4,1,FALSE
0,3,0,2,1,FALSE
0,3,0,3,1,FALSE
0,3,0,1,1,FALSE
0,3,0,3,1,FALSE
0,3,0,3,1,FALSE
0,3,0,3,1,FALSE
0,3,0,1,1,FALSE
0,3,0,3,1,FALSE
0,3,0,5,1,FALSE
0,3,0,6,1,FALSE
0,3,0,3,1,FALSE
0,3,0,3,1,FALSE
25,2,5,3,1,FALSE
0,3,0,1,1,TRUE
72,1,11,4,1,FALSE
0,3,0,5,1,FALSE
0,4,0,3,1,FALSE
0,3,0,3,1,FALSE
0,3,0,2,1,FALSE
0,3,0,2,1,FALSE
0,3,0,1,1,FALSE
0,3,0,6,1,FALSE
0,2,3,3,1,FALSE
0,2,15,3,1,TRUE
0,2,10,3,1,FALSE
0,3,0,4,1,FALSE
0,3,0,5,1,FALSE
0,3,0,2,1,FALSE
0,3,0,3,1,FALSE
16,2,5,2,1,FALSE
33,3,0,2,1,FALSE
0,3,0,2,1,FALSE
0,3,0,2,1,FALSE
0,3,0,2,1,FALSE
0,3,0,4,1,FALSE
66,2,0,3,1,TRUE
76,2,0,4,1,TRUE
0,3,0,2,1,FALSE
0,3,0,2,1,FALSE
0,4,0,4,1,FALSE
0,3,0,3,1,TRUE
0,3,0,6,1,FALSE
0,3,0,1,1,FALSE
0,2,0,2,1,TRUE
0,2,4,3,1,TRUE
0,3,0,3,1,TRUE
96,1,0,179,1,TRUE
50,3,1,1,1,FALSE
70,3,0,6,1,FALSE
81,2,2,11,1,FALSE
0,1,0,3,1,FALSE
0,4,0,4,1,FALSE
80,2,1,7,1,TRUE
0,0,1,8,0,FALSE
90,1,3,15,2,FALSE
50,2,0,5,1,FALSE
84,3,0,8,1,TRUE
0,2,0,0,1,FALSE
33,2,0,3,1,FALSE
50,2,0,0,1,FALSE
0,2,0,0,1,FALSE
16,2,0,0,1,FALSE
0,3,0,0,1,TRUE
75,3,0,0,1,TRUE
0,2,0,1,1,FALSE
28,2,0,2,1,FALSE
16,2,0,0,1,FALSE
0,2,6,0,1,FALSE
25,2,1,1,1,FALSE
0,3,0,1,1,FALSE
0,3,0,0,1,FALSE
33,3,0,4,1,TRUE
40,3,0,4,1,FALSE
0,4,0,0,1,FALSE
28,2,0,3,1,FALSE
0,1,0,1,1,FALSE
50,2,0,0,1,FALSE
0,3,1,0,1,TRUE
25,2,0,6,1,FALSE
100,3,0,0,1,TRUE
66,3,0,0,1,FALSE
0,2,0,0,1,FALSE
100,1,24,1,1,FALSE
37,2,0,2,1,FALSE
0,2,3,0,1,FALSE
41,2,0,0,1,FALSE
0,3,0,0,1,FALSE
14,2,0,3,1,FALSE
0,2,0,0,1,FALSE
37,3,0,2,1,TRUE
28,2,0,1,1,FALSE
0,3,0,0,1,FALSE
0,4,0,0,1,FALSE
19,3,1,0,1,FALSE
0,2,3,0,2,FALSE
100,1,0,1,1,TRUE
74,1,0,3,1,TRUE
100,1,0,23,2,TRUE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
94,1,2,35,2,FALSE
0,1,0,0,1,FALSE
93,1,0,19,2,TRUE
0,0,1,0,0,FALSE
100,2,0,0,1,FALSE
0,0,1,4,0,FALSE
0,1,0,3,1,FALSE
0,2,0,5,1,FALSE
0,0,1,4,0,TRUE
0,3,0,4,2,FALSE
100,2,0,6,2,FALSE
100,2,0,11,2,FALSE
95,1,0,0,1,FALSE
61,2,0,23,2,TRUE
0,1,1,2,1,FALSE
0,0,1,6,0,FALSE
0,1,1,0,1,FALSE
0,1,1,2,1,FALSE
0,1,1,2,1,FALSE
0,2,0,0,1,FALSE
37,1,3,4,2,TRUE
56,1,0,7,2,TRUE
0,0,0,0,0,FALSE
50,1,0,14,2,TRUE
0,1,0,8,2,FALSE
100,1,0,25,2,TRUE
60,1,0,30,2,TRUE
70,1,0,5,1,TRUE
0,0,1,4,0,FALSE
0,2,0,4,1,TRUE
33,2,0,5,1,TRUE
19,2,0,3,2,TRUE
0,2,0,0,1,FALSE
76,2,0,0,1,FALSE
58,2,0,0,1,FALSE
58,1,0,4,2,TRUE
29,2,0,9,1,TRUE
83,1,0,3,2,TRUE
68,1,0,10,4,TRUE
87,1,0,6,2,TRUE
73,1,0,1,1,FALSE
66,1,0,0,1,FALSE
0,1,0,1,1,TRUE
100,1,0,0,1,FALSE
100,1,0,0,1,FALSE
0,2,0,0,1,FALSE
100,1,0,0,1,FALSE
93,1,0,0,1,FALSE
85,1,0,39,2,TRUE
50,1,0,0,1,TRUE
0,1,0,8,1,TRUE
75,1,6,7,2,TRUE
100,1,1,3,1,TRUE
75,2,0,6,1,TRUE
80,2,0,6,1,TRUE
84,2,1,5,1,TRUE
75,2,0,8,1,TRUE
77,3,0,4,1,TRUE
75,2,0,8,1,TRUE
71,2,0,8,1,TRUE
22,1,0,16,1,TRUE
0,1,0,2,1,FALSE
0,1,0,10,1,FALSE
0,1,0,33,1,TRUE
100,4,6,4,2,FALSE
75,2,0,0,2,FALSE
83,3,0,13,1,TRUE
0,2,0,0,2,FALSE
0,0,5,0,0,FALSE
0,1,0,11,2,FALSE
73,5,2,9,1,FALSE
96,3,2,22,1,FALSE
0,2,3,0,1,FALSE
78,3,2,10,2,FALSE
100,5,0,9,2,FALSE
100,4,0,13,2,TRUE
78,4,0,10,2,FALSE
0,1,1,3,1,FALSE
0,1,6,0,1,FALSE
100,4,0,5,2,FALSE
100,1,2,23,2,FALSE
0,2,0,1,2,FALSE
95,1,5,4,2,FALSE
26,1,0,1,2,TRUE
100,4,0,14,2,FALSE
0,1,0,14,1,FALSE
55,3,0,2,2,FALSE
71,1,1,5,3,FALSE
90,5,2,35,2,FALSE
66,1,0,11,2,FALSE
55,2,0,11,1,FALSE
40,2,0,2,2,FALSE
0,3,3,8,1,FALSE
100,2,18,64,2,FALSE
0,4,0,6,1,FALSE
0,4,0,6,1,FALSE
0,4,0,6,1,FALSE
0,3,0,6,1,FALSE
79,5,0,13,2,FALSE
0,2,0,18,1,FALSE
75,2,7,6,1,FALSE
100,2,9,41,2,TRUE
50,3,0,7,1,FALSE
50,3,0,7,1,FALSE
50,3,0,7,1,FALSE
0,3,0,7,1,FALSE
50,3,0,8,1,FALSE
50,3,0,8,1,FALSE
50,3,0,8,1,FALSE
75,2,4,6,1,FALSE
100,2,11,43,2,FALSE
50,3,0,7,1,FALSE
50,3,0,7,1,FALSE
50,3,0,7,1,FALSE
0,3,0,7,1,FALSE
81,1,0,16,1,FALSE
71,6,0,20,1,FALSE
0,0,1,2,0,FALSE
0,0,1,2,0,FALSE
0,0,12,2,0,FALSE
50,1,0,1,1,FALSE
66,2,2,5,1,FALSE
60,6,0,15,1,FALSE
0,0,1,2,0,FALSE
0,0,15,2,0,FALSE
0,1,1,7,1,FALSE
55,1,1,5,3,FALSE
0,0,2,3,0,FALSE
64,3,0,17,1,FALSE
0,0,5,1,0,FALSE
83,2,12,21,1,FALSE
100,5,0,14,2,TRUE
0,1,0,8,1,FALSE
0,0,2,1,0,FALSE
98,1,0,3,2,FALSE
0,2,0,9,1,FALSE
0,2,0,3,2,FALSE
100,3,4,14,1,FALSE
100,4,5,13,2,FALSE
100,3,0,13,2,FALSE
44,4,0,11,1,FALSE
100,4,8,32,2,TRUE
100,3,0,29,2,FALSE
77,4,6,11,1,FALSE
88,1,0,8,1,FALSE
96,1,0,7,1,FALSE
45,1,0,5,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
0,1,0,14,1,TRUE
93,2,0,17,2,TRUE
96,4,3,23,2,TRUE
91,5,2,9,2,TRUE
96,5,0,18,2,TRUE
89,7,0,17,2,TRUE
87,6,1,16,2,TRUE
93,6,0,17,2,TRUE
90,6,0,11,2,FALSE
100,5,2,23,4,FALSE
0,0,1,0,0,FALSE
66,1,0,18,2,TRUE
78,3,0,11,2,TRUE
0,0,2,0,0,TRUE
25,5,0,2,1,FALSE
66,1,0,5,2,FALSE
70,1,0,6,1,FALSE
61,1,0,10,1,FALSE
7,2,0,5,1,FALSE
94,2,9,8,1,TRUE
87,3,1,11,2,FALSE
78,2,0,19,3,TRUE
0,3,0,1,1,FALSE
94,1,22,18,1,TRUE
0,1,0,18,1,TRUE
91,1,0,1,1,FALSE
19,2,0,12,1,FALSE
63,2,1,16,3,TRUE
95,2,1,42,2,TRUE
94,9,15,50,2,FALSE
73,2,0,14,2,TRUE
0,0,2,1,0,FALSE
0,2,0,7,1,TRUE
0,2,0,7,1,FALSE
0,4,0,16,1,TRUE
11,3,0,11,1,FALSE
0,3,0,6,1,FALSE
0,2,0,18,2,TRUE
100,1,0,0,1,FALSE
19,2,0,10,1,FALSE
0,2,0,4,1,FALSE
66,3,0,11,1,TRUE
74,2,0,15,1,TRUE
75,2,0,7,1,FALSE
0,2,0,5,1,FALSE
50,1,0,3,2,TRUE
33,1,0,2,2,FALSE
50,1,0,16,2,TRUE
0,0,2,0,0,FALSE
100,1,0,4,1,FALSE
33,1,0,6,2,FALSE
0,1,0,1,2,FALSE
0,1,0,22,1,TRUE
50,1,0,1,1,FALSE
0,1,0,7,1,FALSE
0,1,0,11,1,TRUE
0,1,0,20,1,TRUE
0,1,0,6,1,FALSE
75,1,0,16,1,TRUE
95,1,4,18,2,FALSE
100,4,0,10,1,FALSE
0,7,2,3,1,FALSE
25,7,2,4,1,FALSE
0,8,0,8,1,FALSE
0,8,0,7,1,FALSE
0,5,0,7,1,FALSE
0,4,2,4,1,FALSE
81,3,2,11,1,TRUE
0,8,0,5,1,FALSE
0,8,0,4,1,FALSE
0,5,0,7,1,FALSE
0,7,0,17,2,FALSE
9,4,0,8,2,FALSE
0,4,0,9,2,FALSE
0,1,0,19,2,TRUE
86,3,3,23,2,TRUE
0,0,0,1,0,FALSE
33,1,0,1,2,FALSE
45,2,0,13,2,FALSE
97,1,0,58,2,TRUE
0,3,2,10,1,FALSE
85,4,0,10,1,FALSE
0,1,0,11,1,FALSE
96,4,2,11,2,FALSE
98,4,4,47,2,TRUE
60,5,0,11,1,FALSE
0,1,2,10,2,FALSE
5,4,0,12,1,FALSE
87,5,0,21,1,TRUE
93,3,2,14,2,TRUE
0,1,0,12,1,FALSE
94,1,1,9,2,TRUE
99,1,21,34,2,TRUE
0,1,0,5,1,FALSE
0,0,3,0,0,FALSE
100,0,0,2,0,FALSE
0,1,0,2,1,FALSE
89,4,0,19,2,FALSE
93,1,0,8,2,FALSE
77,4,0,16,2,TRUE
0,0,3,2,0,FALSE
0,1,1,1,2,FALSE
0,3,3,9,1,FALSE
100,2,2,4,2,FALSE
100,2,0,73,1,TRUE
87,2,2,10,2,FALSE
0,2,0,1,1,FALSE
83,2,0,4,2,FALSE
75,1,2,0,1,FALSE
92,1,0,1,1,FALSE
75,2,2,4,2,TRUE
22,2,0,9,1,TRUE
84,2,0,1,1,FALSE
100,1,2,0,2,FALSE
0,0,2,1,0,FALSE
88,1,2,5,1,FALSE
100,1,0,23,1,TRUE
16,1,0,3,1,FALSE
50,1,0,0,2,FALSE
14,1,0,0,2,FALSE
50,2,0,9,1,TRUE
0,1,2,2,1,FALSE
98,2,0,2,1,FALSE
50,1,0,1,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
0,1,0,3,2,FALSE
71,3,0,9,2,FALSE
0,1,0,2,2,FALSE
0,1,0,11,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
0,1,0,3,2,FALSE
0,1,0,2,2,FALSE
98,1,0,11,2,TRUE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
0,1,0,2,2,FALSE
60,4,1,11,2,TRUE
0,1,0,2,2,FALSE
62,1,0,15,2,FALSE
0,0,2,5,0,TRUE
75,1,0,5,2,TRUE
15,1,0,6,2,TRUE
0,1,0,1,2,FALSE
0,0,1,0,0,FALSE
5,1,0,2,2,FALSE
0,0,1,0,0,FALSE
0,0,0,0,0,FALSE
84,1,0,2,2,FALSE
0,0,1,0,0,FALSE
75,5,0,1,1,FALSE
57,4,0,9,1,TRUE
100,2,1,5,1,FALSE
99,1,0,96,2,FALSE
0,3,0,0,1,FALSE
94,1,0,11,1,FALSE
93,2,0,7,1,FALSE
66,1,0,18,1,FALSE
86,1,0,7,1,FALSE
92,1,1,145,1,TRUE
0,2,0,17,1,TRUE
0,2,0,0,1,FALSE
0,0,1,0,0,TRUE
99,1,0,94,2,TRUE
0,1,0,0,1,FALSE
0,0,2,4,0,FALSE
80,1,0,4,1,FALSE
77,1,0,3,1,FALSE
91,1,2,11,2,FALSE
0,0,0,1,0,FALSE
0,1,0,0,1,FALSE
96,1,0,1,2,FALSE
100,1,3,0,2,FALSE
100,2,4,136,2,TRUE
66,1,0,22,2,TRUE
85,3,1,36,2,TRUE
98,1,1,33,8,TRUE
97,4,0,17,2,TRUE
88,5,0,18,1,TRUE
75,3,0,11,2,FALSE
0,3,0,10,1,FALSE
96,4,3,31,2,TRUE
0,3,0,7,1,TRUE
0,1,0,13,1,TRUE
81,4,0,22,2,FALSE
66,3,0,10,2,TRUE
66,3,0,5,2,FALSE
100,3,0,16,2,TRUE
94,3,0,23,2,TRUE
88,3,0,14,2,TRUE
16,1,0,28,2,TRUE
89,3,0,19,2,TRUE
0,1,0,12,1,TRUE
92,3,6,18,2,TRUE
96,4,1,36,2,TRUE
76,3,0,13,2,TRUE
0,1,0,10,1,TRUE
92,5,0,25,2,TRUE
94,4,0,21,2,TRUE
75,1,0,8,1,FALSE
33,4,0,43,2,TRUE
97,4,28,38,2,TRUE
87,4,0,15,2,TRUE
100,1,7,17,2,TRUE
94,4,2,20,2,TRUE
97,3,3,54,2,TRUE
100,4,2,37,2,TRUE
100,4,5,60,2,TRUE
100,4,0,6,2,FALSE
0,1,0,16,1,TRUE
88,3,0,18,2,TRUE
97,1,0,13,1,FALSE
61,3,1,27,2,TRUE
100,3,20,60,2,TRUE
75,4,1,13,2,TRUE
95,3,0,15,2,FALSE
80,1,0,12,1,TRUE
50,5,0,6,2,TRUE
100,3,5,30,2,TRUE
100,3,61,27,2,TRUE
0,0,2,5,0,FALSE
0,1,0,15,2,TRUE
0,1,0,8,2,TRUE
77,3,0,25,2,TRUE
98,3,0,31,2,TRUE
83,3,0,13,2,TRUE
73,3,3,32,2,TRUE
87,4,0,25,2,FALSE
100,3,0,33,3,TRUE
0,0,2,3,0,FALSE
75,1,0,12,2,TRUE
100,3,0,49,2,TRUE
81,3,0,26,2,TRUE
84,3,0,20,2,TRUE
69,3,0,28,2,TRUE
90,3,0,16,2,TRUE
70,4,0,12,2,TRUE
58,4,0,8,2,TRUE
88,5,0,20,2,TRUE
100,3,0,38,2,TRUE
72,3,0,10,1,TRUE
94,3,0,24,2,TRUE
0,4,0,11,1,TRUE
66,3,0,11,2,TRUE
97,4,7,22,2,TRUE
93,1,0,11,2,FALSE
0,1,22,5,1,FALSE
0,2,0,5,1,FALSE
12,2,0,7,1,FALSE
12,2,0,7,1,FALSE
12,2,0,8,1,FALSE
44,2,0,9,1,FALSE
38,2,0,10,1,FALSE
28,2,0,6,1,FALSE
28,2,0,7,1,FALSE
0,2,0,6,1,FALSE
0,2,0,7,1,FALSE
28,2,0,6,1,FALSE
28,2,0,7,1,FALSE
0,2,0,6,1,FALSE
0,2,0,7,1,FALSE
28,2,0,6,1,FALSE
28,2,0,7,1,FALSE
0,2,0,6,1,FALSE
0,2,0,7,1,FALSE
31,2,0,7,1,FALSE
25,2,0,8,1,FALSE
25,2,0,7,1,FALSE
21,2,0,8,1,FALSE
69,1,0,6,1,TRUE
100,1,0,9,1,FALSE
96,1,7,17,1,TRUE
0,0,60,3,0,FALSE
0,0,2,1,0,FALSE
71,2,1,6,2,FALSE
0,0,2,0,0,FALSE
100,0,2,11,0,TRUE
0,0,0,1,0,FALSE
0,1,1,0,1,FALSE
0,0,9,3,0,FALSE
0,3,0,2,1,FALSE
0,2,0,8,1,FALSE
86,1,1,9,2,FALSE
88,2,1,22,2,FALSE
47,1,0,9,2,FALSE
6,2,0,8,2,TRUE
98,1,2,9,1,FALSE
60,2,0,11,1,TRUE
94,1,2,4,1,TRUE
0,4,0,4,1,FALSE
0,4,0,5,1,FALSE
66,1,0,4,1,FALSE
78,2,3,18,1,TRUE
0,0,0,2,0,FALSE
0,4,0,3,1,FALSE
0,3,0,3,1,FALSE
0,4,0,3,1,FALSE
0,4,0,3,1,FALSE
0,4,0,3,1,FALSE
0,4,0,3,1,FALSE
0,4,0,3,1,FALSE
0,4,0,3,1,FALSE
0,3,11,3,1,FALSE
0,4,0,3,1,FALSE
42,4,0,9,1,TRUE
57,2,0,19,1,FALSE
0,3,0,3,1,FALSE
100,1,0,0,1,FALSE
100,1,0,0,1,TRUE
89,2,1,18,1,TRUE
89,2,1,18,1,TRUE
0,1,2,3,1,TRUE
0,0,2,3,0,TRUE
0,3,1,10,1,FALSE
0,3,0,10,1,FALSE
0,4,0,10,1,FALSE
50,1,0,1,2,FALSE
100,1,0,0,1,TRUE
90,1,2,12,1,FALSE
0,0,3,0,0,FALSE
72,1,0,4,1,TRUE
0,1,2,3,1,FALSE
0,0,2,0,0,FALSE
73,1,0,4,1,TRUE
60,2,20,2,1,FALSE
0,0,9,1,0,FALSE
86,2,0,24,1,TRUE
81,2,1,44,1,TRUE
98,2,0,19,1,TRUE
0,0,1,1,0,FALSE
0,1,0,2,2,TRUE
0,1,0,5,1,FALSE
0,1,0,5,2,FALSE
0,0,1,2,0,FALSE
0,1,0,3,2,FALSE
0,1,0,6,2,TRUE
0,0,44,1,0,TRUE
91,2,5,32,2,TRUE
0,2,0,3,1,FALSE
40,1,0,1,1,FALSE
0,2,0,0,1,FALSE
