PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,HeuBug
67,2,0,17,2,TRUE
93,2,0,22,3,TRUE
0,0,1,2,0,FALSE
80,1,0,12,1,FALSE
92,2,0,30,2,TRUE
87,2,0,18,2,TRUE
83,2,0,15,2,TRUE
67,2,0,28,2,TRUE
86,2,0,14,2,FALSE
70,3,0,10,2,FALSE
58,3,0,8,2,FALSE
93,2,0,32,1,TRUE
68,2,0,8,1,TRUE
94,2,0,20,2,TRUE
0,3,0,8,1,FALSE
0,1,0,14,2,FALSE
100,1,0,45,1,TRUE
92,3,2,20,2,FALSE
92,1,0,10,2,FALSE
60,1,0,5,1,TRUE
100,1,1,10,2,TRUE
87,1,6,16,2,TRUE
0,0,28,3,0,FALSE
0,0,1,1,0,TRUE
0,0,1,1,0,TRUE
100,0,3,11,0,FALSE
0,1,2,0,1,FALSE
0,1,1,4,1,FALSE
0,0,12,3,0,FALSE
0,3,0,2,1,FALSE
0,2,0,8,1,FALSE
84,1,1,9,2,FALSE
87,2,1,24,2,TRUE
47,1,0,9,2,FALSE
6,2,0,8,2,TRUE
97,1,2,9,1,FALSE
75,2,0,11,1,TRUE
93,3,8,15,2,TRUE
80,1,0,0,1,FALSE
100,1,0,0,1,FALSE
82,2,0,20,1,TRUE
0,0,1,2,0,TRUE
82,2,1,20,1,TRUE
0,3,0,19,1,TRUE
42,1,0,1,2,FALSE
100,1,0,0,1,TRUE
75,2,1,7,1,FALSE
92,1,4,6,1,TRUE
0,0,0,0,0,FALSE
100,0,1,2,0,FALSE
83,1,0,5,2,TRUE
60,2,20,2,1,FALSE
0,0,6,1,0,FALSE
80,2,1,26,1,TRUE
0,0,0,1,0,FALSE
79,1,0,0,1,FALSE
0,0,1,1,0,FALSE
0,1,0,2,2,FALSE
0,1,0,4,2,TRUE
0,0,1,2,0,FALSE
0,1,0,5,2,TRUE
0,1,0,6,2,TRUE
0,0,32,1,0,FALSE
86,1,1,23,1,TRUE
33,1,0,0,1,FALSE
0,0,1,0,0,FALSE
83,1,0,3,1,FALSE
89,2,0,25,1,FALSE
66,1,0,4,1,FALSE
76,2,0,20,1,TRUE
80,2,0,18,1,TRUE
0,0,0,0,0,FALSE
81,1,2,15,1,FALSE
98,1,0,12,1,FALSE
100,1,50,4,2,FALSE
100,1,5,5,2,FALSE
75,2,1,5,2,FALSE
0,2,2,2,1,FALSE
66,1,0,1,1,FALSE
22,2,0,5,1,TRUE
0,2,0,3,1,TRUE
41,2,0,5,1,TRUE
44,2,0,5,1,TRUE
0,3,0,10,1,TRUE
95,1,0,21,1,TRUE
87,1,0,0,1,FALSE
0,1,0,6,2,FALSE
59,1,0,0,2,FALSE
0,1,0,1,2,TRUE
85,1,0,0,4,FALSE
75,2,1,3,1,FALSE
0,0,1,2,0,FALSE
0,1,0,0,1,FALSE
0,1,0,0,1,TRUE
84,2,3,7,2,TRUE
72,1,0,1,2,FALSE
7,1,0,0,2,FALSE
96,1,0,3,1,FALSE
59,1,0,0,2,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
92,1,2,4,2,FALSE
94,2,2,3,2,FALSE
0,1,0,0,1,FALSE
0,2,0,0,1,FALSE
81,1,0,12,1,FALSE
84,1,0,11,3,TRUE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
82,1,0,2,2,FALSE
0,1,0,0,3,FALSE
90,1,0,7,1,TRUE
0,2,0,0,1,FALSE
45,1,0,0,3,FALSE
75,1,0,0,1,FALSE
100,0,1,7,0,TRUE
50,2,0,9,1,FALSE
46,2,0,7,1,FALSE
0,2,0,4,1,FALSE
0,2,0,2,1,FALSE
75,1,0,1,1,TRUE
75,2,0,0,1,FALSE
100,2,1,3,1,TRUE
100,3,0,0,1,FALSE
76,1,0,2,1,TRUE
0,1,0,2,2,FALSE
100,2,0,0,1,FALSE
96,1,14,8,2,TRUE
78,2,0,1,1,FALSE
0,2,0,0,1,FALSE
0,1,0,0,1,FALSE
76,2,0,11,2,TRUE
0,0,2,1,0,FALSE
50,1,0,3,2,FALSE
96,1,0,19,1,TRUE
53,1,0,1,3,FALSE
84,1,0,1,3,FALSE
100,2,0,0,1,FALSE
25,1,0,9,2,FALSE
0,2,0,0,1,FALSE
0,0,0,7,0,FALSE
0,1,0,6,1,FALSE
86,2,0,2,2,FALSE
85,1,0,4,1,FALSE
68,1,0,4,1,FALSE
79,4,0,25,2,TRUE
16,3,0,12,2,FALSE
0,2,0,5,1,FALSE
93,1,1,18,2,FALSE
0,0,1,1,0,FALSE
33,3,0,0,1,FALSE
72,1,0,23,2,FALSE
0,0,36,2,0,FALSE
33,3,0,0,1,FALSE
70,3,1,8,1,FALSE
93,1,0,0,2,FALSE
0,1,0,18,2,FALSE
0,0,1,1,0,FALSE
0,3,0,0,1,FALSE
96,1,18,19,2,FALSE
0,3,0,0,1,FALSE
0,2,2,0,1,FALSE
50,3,2,0,1,FALSE
0,2,0,0,1,FALSE
50,2,0,0,1,FALSE
0,1,6,0,1,FALSE
0,3,0,0,1,FALSE
0,4,0,0,1,FALSE
0,2,3,0,1,FALSE
62,3,0,1,1,FALSE
0,3,0,0,1,FALSE
0,4,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
42,1,0,0,1,FALSE
0,2,2,0,1,FALSE
0,2,0,0,1,FALSE
0,3,0,0,1,FALSE
52,1,3,0,1,FALSE
0,2,0,1,1,FALSE
0,3,0,0,1,FALSE
0,0,1,1,0,FALSE
33,3,0,0,1,FALSE
98,1,0,33,2,FALSE
0,1,0,0,1,FALSE
0,0,1,2,0,FALSE
0,3,0,0,1,FALSE
81,1,1,25,2,FALSE
0,0,1,2,0,FALSE
0,3,0,0,1,FALSE
71,1,0,8,2,FALSE
96,1,0,1,1,FALSE
94,2,1,12,2,FALSE
0,2,1,3,1,FALSE
0,0,1,1,0,FALSE
33,3,0,0,1,FALSE
94,1,0,11,2,FALSE
0,0,1,1,0,FALSE
0,3,0,0,1,FALSE
65,1,1,21,2,FALSE
60,1,0,0,1,FALSE
19,2,0,0,1,FALSE
25,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
33,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
61,2,0,1,1,FALSE
0,2,0,0,1,FALSE
0,2,0,0,1,FALSE
0,2,0,1,1,FALSE
100,1,20,15,1,FALSE
0,2,0,0,1,FALSE
77,1,0,0,1,FALSE
100,1,0,9,1,FALSE
0,0,1,0,0,FALSE
0,2,8,0,1,FALSE
0,0,1,10,0,FALSE
0,0,11,2,0,FALSE
0,2,0,8,1,FALSE
83,2,0,6,1,FALSE
75,2,0,0,1,FALSE
55,2,0,11,1,FALSE
0,2,0,1,1,FALSE
0,2,0,1,1,FALSE
0,2,0,4,1,FALSE
0,2,0,2,1,FALSE
58,1,0,0,1,FALSE
0,1,0,0,1,FALSE
0,1,0,2,1,FALSE
0,1,0,0,1,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
0,2,0,2,1,FALSE
0,1,0,0,1,FALSE
0,1,0,0,1,FALSE
0,1,0,0,1,FALSE
66,2,1,5,1,FALSE
0,0,0,0,0,FALSE
0,1,0,0,1,FALSE
0,0,0,0,0,FALSE
53,3,0,2,1,FALSE
0,0,1,0,0,FALSE
25,1,0,0,2,FALSE
0,3,0,1,1,FALSE
0,2,0,3,1,FALSE
0,1,0,0,1,FALSE
0,2,0,6,1,FALSE
0,1,0,0,1,FALSE
66,1,0,0,1,FALSE
0,1,0,1,2,FALSE
85,1,0,1,1,FALSE
85,1,0,1,1,FALSE
66,1,0,0,1,FALSE
0,2,0,1,1,FALSE
0,1,0,0,1,FALSE
0,2,0,1,1,FALSE
0,2,0,0,1,FALSE
0,1,0,0,1,FALSE
0,0,0,0,0,FALSE
0,2,0,1,1,FALSE
0,2,0,33,1,TRUE
0,2,0,0,1,FALSE
0,2,0,1,1,FALSE
0,2,0,1,1,FALSE
0,4,0,3,1,FALSE
0,2,0,1,1,FALSE
0,2,0,1,1,FALSE
0,1,0,0,1,FALSE
0,1,0,0,1,FALSE
0,2,0,1,1,FALSE
0,2,0,1,1,FALSE
0,2,0,1,1,FALSE
66,2,0,4,1,FALSE
0,1,0,0,1,FALSE
80,2,0,4,2,FALSE
19,2,0,6,1,FALSE
83,2,0,2,1,FALSE
93,2,1,8,2,FALSE
0,2,0,1,1,TRUE
33,2,0,5,1,FALSE
0,3,0,8,1,FALSE
83,3,0,4,1,FALSE
25,2,0,4,1,FALSE
0,3,0,2,1,FALSE
0,3,0,2,1,FALSE
0,3,0,2,1,FALSE
0,3,0,4,1,FALSE
0,3,0,13,2,TRUE
75,3,0,2,1,FALSE
62,2,12,4,1,FALSE
0,2,0,1,1,FALSE
0,3,0,1,1,FALSE
56,2,0,4,1,FALSE
70,3,0,1,1,FALSE
19,3,0,5,2,FALSE
37,2,0,7,1,FALSE
45,2,0,5,1,FALSE
33,2,0,4,1,FALSE
63,2,0,5,1,FALSE
0,2,0,4,2,FALSE
0,1,0,1,1,FALSE
0,2,0,1,1,FALSE
0,2,0,1,1,FALSE
33,2,0,5,2,FALSE
0,2,0,1,1,FALSE
0,1,0,0,1,FALSE
64,2,0,6,1,FALSE
45,1,0,1,1,FALSE
33,1,0,1,1,FALSE
0,2,0,4,1,FALSE
0,2,0,5,1,FALSE
0,0,0,0,0,FALSE
0,1,0,2,1,FALSE
