"PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","HeuBug"
"19","2","0","3","1","FALSE"
"25","2","0","3","1","FALSE"
"100","0","2","0","0","FALSE"
"73","1","2","10","2","FALSE"
"0","2","0","1","1","FALSE"
"63","1","0","2","3","FALSE"
"59","1","0","2","3","FALSE"
"28","1","1","1","3","FALSE"
"28","1","0","1","3","FALSE"
"83","2","0","7","1","FALSE"
"28","1","0","2","3","FALSE"
"44","1","0","1","3","FALSE"
"62","1","0","4","3","TRUE"
"0","2","0","3","1","FALSE"
"50","2","0","1","1","FALSE"
"100","2","1","0","1","FALSE"
"0","0","1","1","0","FALSE"
"79","2","0","4","1","FALSE"
"84","2","0","9","3","FALSE"
"87","2","0","18","2","FALSE"
"80","2","0","17","2","FALSE"
"70","2","0","11","1","FALSE"
"82","2","0","4","1","FALSE"
"81","2","0","10","2","FALSE"
"0","1","0","4","1","FALSE"
"0","1","0","29","1","FALSE"
"0","1","1","5","2","FALSE"
"100","1","1","1","1","FALSE"
"0","1","0","4","1","FALSE"
"0","1","0","29","1","TRUE"
"0","1","0","2","1","FALSE"
"0","1","0","14","1","FALSE"
"100","0","1","1","0","FALSE"
"0","1","0","0","1","FALSE"
"0","2","0","0","1","FALSE"
"0","1","0","2","1","FALSE"
"95","2","3","11","1","FALSE"
"100","0","1","0","0","FALSE"
"0","3","1","1","2","FALSE"
"0","4","1","1","1","FALSE"
"0","5","0","4","1","FALSE"
"89","1","1","12","2","FALSE"
"0","2","1","6","1","FALSE"
"0","3","0","12","1","TRUE"
"0","0","1","1","0","FALSE"
"95","2","2","1","2","FALSE"
"50","3","1","1","1","FALSE"
"0","4","0","4","1","FALSE"
"95","1","2","4","2","FALSE"
"0","2","0","4","1","FALSE"
"0","0","1","0","0","FALSE"
"100","0","1","0","0","FALSE"
"53","1","0","7","3","TRUE"
"0","2","2","0","1","FALSE"
"0","0","1","0","0","FALSE"
"0","2","2","0","1","FALSE"
"0","2","1","0","1","FALSE"
"0","2","2","0","1","FALSE"
"60","1","0","0","1","FALSE"
"33","1","0","8","1","FALSE"
"0","0","1","2","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","0","0","0","FALSE"
"0","1","0","0","1","FALSE"
"0","1","0","0","1","FALSE"
"0","0","0","0","0","FALSE"
"0","1","0","0","1","FALSE"
"0","0","0","0","0","TRUE"
"0","0","0","0","0","FALSE"
"0","1","0","0","1","FALSE"
"0","0","10","1","0","FALSE"
"0","0","6","2","0","FALSE"
"0","0","1","2","0","FALSE"
"0","0","1","5","0","FALSE"
"91","1","0","2","1","FALSE"
"0","1","0","0","1","FALSE"
"33","1","0","2","1","FALSE"
"50","2","0","2","1","FALSE"
"77","1","0","5","2","FALSE"
"0","2","0","1","1","FALSE"
"93","1","1","16","1","FALSE"
"0","2","0","0","1","FALSE"
"0","2","0","14","1","FALSE"
"54","1","0","4","1","FALSE"
"19","2","0","2","1","FALSE"
"19","2","0","2","1","FALSE"
"18","2","0","1","1","FALSE"
"19","2","0","2","1","FALSE"
"19","2","0","2","1","FALSE"
"41","2","0","3","1","FALSE"
"80","1","6","3","1","FALSE"
"55","1","0","3","1","FALSE"
"0","0","0","0","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","1","5","0","FALSE"
"100","0","1","2","0","FALSE"
"0","0","1","0","0","FALSE"
"0","0","1","1","0","FALSE"
"0","0","6","2","0","FALSE"
"71","1","12","1","2","FALSE"
"84","1","0","18","1","FALSE"
"68","1","0","8","1","FALSE"
"44","1","0","1","1","FALSE"
"0","2","0","0","1","FALSE"
"0","2","0","9","1","FALSE"
"100","0","1","3","0","FALSE"
"0","0","1","2","0","FALSE"
"0","0","1","1","0","FALSE"
"0","0","1","2","0","FALSE"
"100","0","1","3","0","FALSE"
"100","0","7","2","0","FALSE"
"0","0","4","1","0","FALSE"
"50","1","11","1","2","FALSE"
"0","1","0","1","1","FALSE"
"0","1","0","0","1","FALSE"
"0","0","1","0","0","FALSE"
"0","0","1","1","0","FALSE"
"81","1","0","2","1","FALSE"
"73","1","0","2","1","FALSE"
"0","0","0","0","0","FALSE"
"89","1","0","1","2","FALSE"
"0","1","0","0","1","FALSE"
"0","2","0","1","1","FALSE"
"50","2","0","1","2","FALSE"
"57","2","0","4","2","FALSE"
"44","2","0","0","2","FALSE"
"0","1","0","0","1","FALSE"
"94","1","0","5","1","FALSE"
"37","2","0","0","2","FALSE"
"25","2","0","7","1","FALSE"
"0","2","0","0","1","FALSE"
"58","2","0","1","1","FALSE"
"0","0","2","0","0","FALSE"
"0","2","3","0","2","FALSE"
"63","1","0","3","1","FALSE"
"0","2","49","0","2","FALSE"
"25","1","0","5","2","FALSE"
"65","1","0","4","3","FALSE"
"0","2","0","6","2","FALSE"
"0","1","7","0","2","FALSE"
"33","1","0","2","2","FALSE"
"33","1","0","2","2","FALSE"
"0","2","0","2","2","FALSE"
"83","2","0","12","3","FALSE"
"0","2","0","8","3","FALSE"
"0","1","0","0","1","FALSE"
"0","1","0","0","1","FALSE"
"0","0","5","0","0","FALSE"
"25","2","2","0","2","FALSE"
"0","3","1","0","2","FALSE"
"33","2","0","0","2","FALSE"
"33","2","0","0","1","FALSE"
"0","2","0","0","1","FALSE"
"0","0","0","0","0","FALSE"
"0","2","0","2","1","FALSE"
"0","3","4","0","1","FALSE"
"0","0","0","0","0","FALSE"
"0","0","3","1","0","FALSE"
"0","0","5","0","0","FALSE"
"0","0","1","4","0","FALSE"
"75","2","1","8","1","FALSE"
"60","1","0","0","2","FALSE"
"92","1","0","6","1","FALSE"
"0","0","1","4","0","FALSE"
"0","0","1","3","0","FALSE"
"0","0","3","1","0","FALSE"
"0","0","2","0","0","FALSE"
"0","0","1","2","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","1","0","0","FALSE"
"0","0","1","2","0","FALSE"
"0","0","1","2","0","FALSE"
"0","0","6","1","0","FALSE"
"0","1","1","5","1","FALSE"
"0","1","2","5","2","FALSE"
"73","1","0","0","1","FALSE"
"0","0","0","0","0","FALSE"
"0","1","0","0","1","FALSE"
"0","0","26","1","0","FALSE"
"0","0","1","7","0","FALSE"
"0","0","16","0","0","FALSE"
"91","1","0","16","1","FALSE"
"100","0","2","3","0","FALSE"
"0","0","1","1","0","FALSE"
"0","0","1","3","0","FALSE"
"0","0","6","2","0","FALSE"
"95","1","0","10","1","TRUE"
"33","1","0","9","2","FALSE"
"0","3","0","0","1","FALSE"
"0","2","0","0","1","FALSE"
"0","0","1","1","0","FALSE"
"0","0","1","1","0","FALSE"
"0","0","1","0","0","FALSE"
"0","0","1","0","0","FALSE"
"0","0","1","1","0","FALSE"
"0","0","2","19","0","TRUE"
"0","0","1","7","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","0","0","0","FALSE"
"100","1","1","16","1","FALSE"
"0","1","1","0","1","FALSE"
"0","0","1","0","0","FALSE"
"0","0","1","10","0","FALSE"
"100","1","1","6","1","FALSE"
"0","0","1","12","0","FALSE"
"0","0","1","4","0","FALSE"
"0","0","1","4","0","FALSE"
"0","0","1","7","0","FALSE"
"100","0","1","8","0","FALSE"
"100","0","1","8","0","FALSE"
"0","0","1","2","0","FALSE"
"100","0","1","4","0","FALSE"
"100","0","1","2","0","FALSE"
"100","0","1","7","0","FALSE"
"100","0","1","2","0","FALSE"
"0","0","1","2","0","FALSE"
"0","0","11","2","0","FALSE"
"100","0","1","2","0","FALSE"
"0","1","0","7","1","FALSE"
"100","1","1","25","1","TRUE"
"100","0","1","20","0","FALSE"
"0","1","1","5","1","FALSE"
"0","0","1","3","0","FALSE"
"100","0","1","9","0","FALSE"
"0","1","6","3","1","FALSE"
"0","1","11","0","1","FALSE"
"0","3","1","2","1","FALSE"
"0","2","0","2","1","FALSE"
"82","2","0","14","3","FALSE"
"91","1","17","14","1","FALSE"
"60","3","0","8","1","FALSE"
"76","3","0","9","1","FALSE"
"83","2","0","10","1","TRUE"
"0","2","0","2","1","FALSE"
"83","2","0","15","3","TRUE"
"0","2","0","3","1","FALSE"
"0","3","1","4","1","FALSE"
"92","2","2","18","4","TRUE"
"80","2","0","6","1","FALSE"
"50","1","0","23","1","FALSE"
"100","0","2","31","0","TRUE"
"0","1","0","15","1","FALSE"
"69","2","0","14","4","FALSE"
"50","2","0","5","2","FALSE"
"80","2","0","7","3","FALSE"
"66","4","0","11","1","FALSE"
"50","2","0","2","1","FALSE"
"75","1","0","4","1","FALSE"
"53","1","0","17","3","TRUE"
"50","3","2","8","1","FALSE"
"74","2","3","5","3","FALSE"
"83","4","0","10","1","FALSE"
"78","3","0","8","1","FALSE"
"95","2","0","11","3","FALSE"
"91","2","0","28","4","FALSE"
"14","3","0","12","1","FALSE"
"0","1","3","4","1","FALSE"
"0","2","0","12","1","FALSE"
"33","2","0","11","1","FALSE"
"40","2","1","10","1","FALSE"
"81","2","0","3","1","FALSE"
"50","3","0","4","1","FALSE"
"57","2","2","4","2","FALSE"
"63","3","0","3","1","FALSE"
"0","0","1","1","0","FALSE"
"94","2","0","28","3","FALSE"
"86","3","0","8","1","FALSE"
"91","2","0","18","5","FALSE"
"66","1","15","6","1","FALSE"
"0","1","4","2","1","FALSE"
"0","0","9","1","0","FALSE"
"78","2","0","15","4","FALSE"
"0","0","6","2","0","FALSE"
"0","1","1","1","1","FALSE"
"0","1","21","3","1","FALSE"
"0","3","1","2","1","FALSE"
"0","0","1","0","0","FALSE"
"0","2","2","0","1","FALSE"
"0","3","2","6","1","FALSE"
"0","1","2","2","1","FALSE"
"100","1","1","3","1","FALSE"
"100","0","1","18","0","FALSE"
"0","0","1","2","0","FALSE"
"100","2","2","4","2","FALSE"
"100","0","1","7","0","FALSE"
"100","0","2","6","0","FALSE"
"0","0","1","5","0","FALSE"
"0","0","1","0","0","FALSE"
"0","1","1","1","1","FALSE"
"0","1","1","3","1","FALSE"
"0","0","1","3","0","FALSE"
"0","0","1","3","0","FALSE"
"100","0","1","4","0","FALSE"
"0","0","0","0","0","FALSE"
"0","0","1","3","0","FALSE"
"0","2","1","6","1","FALSE"
"0","0","2","1","0","FALSE"
"0","0","1","1","0","FALSE"
"100","0","4","5","0","FALSE"
"0","0","1","2","0","FALSE"
"0","0","1","4","0","FALSE"
"0","0","0","0","0","FALSE"
"50","1","0","4","1","FALSE"
"0","4","1","1","1","FALSE"
"100","0","1","7","0","FALSE"
"0","0","0","0","0","FALSE"
"80","1","1","11","2","FALSE"
"0","1","0","0","1","FALSE"
"0","0","2","0","0","FALSE"
"0","5","2","14","2","FALSE"
"100","2","2","6","1","FALSE"
"0","0","1","5","0","FALSE"
"100","1","2","1","1","FALSE"
"0","3","2","0","2","FALSE"
"0","3","4","4","2","FALSE"
"0","0","1","6","0","FALSE"
"100","2","1","7","1","FALSE"
"100","2","1","8","1","FALSE"
"100","1","3","5","1","FALSE"
"0","0","1","1","0","FALSE"
"0","2","1","0","1","FALSE"
"72","1","0","19","2","FALSE"
"0","0","1","0","0","FALSE"
"100","0","1","2","0","FALSE"
"0","1","2","5","1","FALSE"
"0","1","2","0","1","FALSE"
"0","2","1","3","1","FALSE"
"16","1","0","0","1","FALSE"
"100","0","4","2","0","FALSE"
"0","0","2","1","0","FALSE"
"0","1","4","2","1","FALSE"
"0","0","2","3","0","FALSE"
"98","1","0","8","1","FALSE"
"100","2","2","4","1","FALSE"
"0","0","3","1","0","FALSE"
"0","0","1","3","0","FALSE"
"0","0","1","3","0","FALSE"
"0","0","1","1","0","FALSE"
"0","0","3","2","0","FALSE"
"0","0","1","0","0","FALSE"
"0","4","2","1","1","FALSE"
"100","1","3","5","1","FALSE"
"0","0","2","0","0","FALSE"
"100","1","3","23","1","FALSE"
"0","0","1","0","0","FALSE"
"0","0","1","2","0","FALSE"
"77","2","0","3","2","FALSE"
"100","2","1","1","1","FALSE"
"0","0","1","0","0","FALSE"
"0","4","5","1","1","FALSE"
"100","0","1","6","0","FALSE"
"57","1","0","8","3","FALSE"
"79","1","0","0","1","FALSE"
"0","0","4","1","0","FALSE"
"0","2","0","2","1","FALSE"
"0","2","0","2","1","FALSE"
"0","2","0","2","1","FALSE"
"100","1","1","17","1","FALSE"
"100","1","1","4","1","FALSE"
"78","1","0","2","1","FALSE"
"0","3","1","0","1","FALSE"
"100","0","1","4","0","FALSE"
"100","1","2","12","1","FALSE"
"0","0","1","7","0","FALSE"
"0","3","1","0","2","FALSE"
"0","0","1","0","0","FALSE"
"100","3","8","5","1","FALSE"
"0","5","1","4","1","FALSE"
"100","0","1","7","0","FALSE"
"25","1","0","2","1","FALSE"
"0","0","1","0","0","FALSE"
"100","1","1","11","1","FALSE"
"100","1","1","1","1","FALSE"
"0","0","1","3","0","FALSE"
"91","1","0","0","1","FALSE"
"0","0","1","3","0","FALSE"
"0","0","0","3","0","FALSE"
"100","0","1","3","0","FALSE"
"100","0","1","16","0","FALSE"
"0","4","6","4","1","FALSE"
"99","2","1","15","2","FALSE"
"100","1","1","11","1","FALSE"
"0","3","1","0","1","FALSE"
"0","1","0","6","1","FALSE"
"0","0","0","1","0","FALSE"
"92","4","0","6","1","FALSE"
"85","3","1","8","2","FALSE"
"0","6","1","1","2","FALSE"
"0","5","1","1","1","FALSE"
"0","2","0","5","2","FALSE"
"0","0","2","0","0","FALSE"
"0","0","4","1","0","FALSE"
"27","3","0","5","2","FALSE"
"27","5","0","5","2","FALSE"
"27","5","0","5","2","FALSE"
"25","4","0","5","2","FALSE"
"0","5","2","2","2","FALSE"
"0","1","13","10","4","FALSE"
"60","1","0","18","3","TRUE"
"0","1","0","5","1","FALSE"
"0","4","10","4","2","FALSE"
"0","0","1","11","0","FALSE"
"98","1","2","50","3","FALSE"
"100","5","3","2","1","FALSE"
"42","1","0","3","1","FALSE"
"0","2","0","3","1","FALSE"
"0","2","0","5","1","FALSE"
"88","1","0","2","2","FALSE"
"75","1","0","5","1","FALSE"
"97","2","8","7","2","FALSE"
"100","5","1","1","1","FALSE"
"0","0","2","0","0","FALSE"
"40","3","0","4","1","FALSE"
"63","2","0","6","1","FALSE"
"0","5","1","1","1","FALSE"
"0","0","4","1","0","FALSE"
"0","5","1","0","2","FALSE"
"77","2","2","15","2","FALSE"
"0","3","1","8","1","FALSE"
"0","3","0","8","1","TRUE"
"82","2","0","9","2","FALSE"
"94","2","3","25","3","FALSE"
"0","4","1","8","1","FALSE"
"94","2","0","18","2","FALSE"
"93","3","0","11","2","FALSE"
"78","3","0","11","1","FALSE"
"76","3","0","11","1","FALSE"
"71","3","0","11","1","FALSE"
"0","5","0","5","1","FALSE"
"0","4","2","10","1","FALSE"
"0","3","0","8","1","FALSE"
"0","5","0","8","1","FALSE"
"0","4","1","7","1","FALSE"
"0","5","0","6","1","FALSE"
"81","3","0","13","1","FALSE"
"63","2","0","9","2","FALSE"
"75","3","0","11","1","FALSE"
"92","2","0","18","2","FALSE"
"93","2","0","22","2","FALSE"
"75","3","0","11","1","FALSE"
"0","4","1","8","1","FALSE"
"0","3","4","7","1","FALSE"
"68","1","0","10","2","FALSE"
"100","6","1","3","1","FALSE"
"97","1","0","39","2","FALSE"
"0","5","1","1","1","FALSE"
"62","2","1","16","2","FALSE"
"100","0","3","1","0","FALSE"
"65","1","0","12","1","FALSE"
"92","2","0","20","3","TRUE"
"0","5","1","4","1","TRUE"
"37","1","0","0","1","FALSE"
"66","1","0","0","1","FALSE"
"9","2","0","0","1","FALSE"
"100","1","0","6","1","FALSE"
"31","1","0","2","1","FALSE"
"0","0","2","0","0","FALSE"
"0","0","0","0","0","FALSE"
"0","1","0","1","2","FALSE"
"0","1","1","0","1","FALSE"
"85","1","0","0","1","FALSE"
"84","1","0","0","1","TRUE"
"70","1","0","0","1","FALSE"
"93","1","1","43","6","FALSE"
"0","2","0","8","2","FALSE"
"37","3","0","8","1","FALSE"
"90","1","4","3","2","FALSE"
"37","2","0","1","1","FALSE"
"0","2","0","2","1","FALSE"
"0","2","1","4","2","FALSE"
"65","3","0","4","1","FALSE"
"0","2","1","0","2","FALSE"
"0","3","0","0","1","FALSE"
"0","2","1","2","2","FALSE"
"19","3","0","4","1","FALSE"
"76","1","3","4","2","FALSE"
"27","2","0","1","1","FALSE"
"66","2","0","2","1","FALSE"
"28","2","0","1","1","FALSE"
"0","2","0","2","1","FALSE"
"91","1","4","16","5","FALSE"
"0","2","0","6","2","FALSE"
"87","1","1","7","2","FALSE"
"66","2","0","6","1","FALSE"
"64","2","0","9","1","TRUE"
"0","2","0","1","2","FALSE"
"0","2","0","7","1","FALSE"
"22","3","0","5","1","FALSE"
"25","2","1","0","1","FALSE"
"33","2","0","0","1","FALSE"
"53","2","0","11","1","FALSE"
"33","2","0","4","1","FALSE"
"64","1","6","2","1","FALSE"
"72","2","0","16","2","TRUE"
"70","4","2","14","2","TRUE"
"0","5","0","1","1","FALSE"
"0","5","1","15","1","FALSE"
"0","6","1","2","1","FALSE"
"0","7","0","5","1","FALSE"
"60","2","0","16","2","FALSE"
"95","1","1","35","2","TRUE"
"0","2","1","9","1","FALSE"
"0","3","0","6","1","TRUE"
"0","2","0","12","2","FALSE"
"99","2","1","23","3","FALSE"
"88","3","0","3","1","TRUE"
"0","2","1","2","2","FALSE"
"0","3","0","5","1","FALSE"
"54","1","1","9","2","FALSE"
"93","3","3","31","2","FALSE"
"0","4","0","1","1","FALSE"
"0","4","1","5","1","FALSE"
"0","5","1","2","1","FALSE"
"0","6","0","5","1","FALSE"
"97","2","2","48","3","TRUE"
"0","3","0","2","1","FALSE"
"0","3","1","9","1","FALSE"
"0","4","0","5","1","FALSE"
"66","1","1","8","2","FALSE"
"0","2","0","4","1","FALSE"
"40","2","0","5","2","FALSE"
"66","2","0","1","1","FALSE"
"0","2","0","4","1","FALSE"
"94","2","2","16","2","TRUE"
"0","3","0","3","1","FALSE"
"44","2","0","6","1","FALSE"
"0","0","2","0","0","FALSE"
"0","1","1","3","1","FALSE"
"46","2","0","6","1","FALSE"
"16","2","0","6","1","FALSE"
"0","1","0","6","1","FALSE"
"71","1","0","9","2","FALSE"
"42","2","0","1","2","TRUE"
"26","2","0","1","1","FALSE"
"0","1","1","1","1","FALSE"
"0","2","0","3","1","FALSE"
"76","1","0","10","2","FALSE"
"73","1","0","9","2","FALSE"
"82","1","0","16","1","FALSE"
"48","2","0","4","1","FALSE"
"71","2","0","7","1","TRUE"
"83","1","0","19","1","FALSE"
"74","1","0","2","1","FALSE"
"95","1","0","1","1","FALSE"
"70","2","0","9","1","FALSE"
"70","1","1","3","1","FALSE"
"77","1","0","2","1","FALSE"
"74","2","0","1","2","FALSE"
"87","1","1","1","1","FALSE"
"75","3","0","8","1","FALSE"
"81","2","1","12","1","FALSE"
"77","1","0","3","2","FALSE"
"81","1","0","3","2","FALSE"
"50","2","0","6","2","FALSE"
"89","1","0","5","2","FALSE"
"66","2","0","1","1","FALSE"
"0","1","0","4","1","FALSE"
"75","2","0","21","1","FALSE"
"0","0","0","0","0","FALSE"
"62","1","0","17","4","FALSE"
"0","1","1","1","2","FALSE"
"89","1","0","20","2","FALSE"
"0","2","0","1","1","FALSE"
"58","1","0","2","1","FALSE"
"92","1","0","13","1","FALSE"
"40","1","0","7","1","FALSE"
"50","1","0","4","1","FALSE"
"53","1","1","8","2","FALSE"
"0","1","0","2","1","FALSE"
"88","1","0","4","1","FALSE"
